	emotion	valence	arousal
id-1266_AU25-33_AU4-33	surprise	0.14130723902279332	-0.8125166243810616
id-1269_AU1-66_AU16Open-33_AU20-66	fear	-0.26359234971559525	0.30707150018414703
id-1269_AU10Open-100_AU20-100_AU25-33	sadness	-0.4375089515898024	0.09511064164995704
id-1269_AU10Open-33	disgust	-0.17753986441325312	-0.2409469588465578
id-1269_AU10Open-66_AU20-66_AU26-66_AU43-66	sadness	-0.5996499502121101	0.4846113645974002
id-1269_AU11-100_AU13-33_AU25-100	happiness	-0.15489447354421576	-0.17663404877849165
id-1269_AU11-100_AU25-33_AU43-66	anger	-0.11232113871042544	-0.2844261093151097
id-1269_AU12-100_AU2-66_AU20-33_AU43-66	happiness	0.09782808855424154	0.4674008675369317
id-1269_AU12-33_AU17-66_AU9-100	happiness	-0.21467830543847446	0.6386000225068544
id-1269_AU13-33_AU15-100	sadness	-0.2364178806727504	-0.4429438453983714
id-1269_AU14-100_AU20-100_AU5-66	fear	-0.2880493718541556	0.010869787617137949
id-1269_AU14-33_AU25-66	happiness	0.28261447804558665	0.2563458246375033
id-1269_AU15-66_AU16Open-66_AU26-33_AU27i-100	surprise	0.042573334833790305	0.6114255534640095
id-1269_AU15-66_AU17-33_AU24-100	sadness	-0.3695727789826902	-0.3288110754184229
id-1269_AU16Open-66_AU5-100	fear	-0.2717446904284487	-0.5842510844211647
id-1269_AU17-33_AU24-33_AU6-66	sadness	-0.3885949073126817	-0.3967472480255351
id-1270_AU1-100_AU11-33_AU24-33_AU6-33	disgust	-0.2880493718541556	-0.4782706551540697
id-1270_AU10Open-33_AU16Open-33_AU22-100_AU7-66	disgust	-0.40580540437315005	0.3423983099398453
id-1270_AU10Open-66_AU12-33_AU14-33	happiness	0.26902724352416424	0.4293566108769489
id-1270_AU11-100_AU15-100_AU20-66_AU7-66	sadness	-0.1684817080656382	-0.48551718023216167
id-1270_AU12-100_AU13-100_AU14-66_AU2-100_AU25-66	happiness	0.6956664074968286	0.7472978986782339
id-1270_AU12-33_AU15-33_AU17-100_AU24-66	sadness	-0.020833759599514407	0.15489447354421573
id-1270_AU13-100_AU17-100_AU25-100	surprise	0.20380851782133647	0.3858774604083972
id-1270_AU14-66_AU15-100_AU43-33	sadness	-0.19293873020419855	-0.7228408765396734
id-1270_AU15-33_AU22-66	sadness	-0.3260936285141384	-0.6956664074968286
id-1270_AU16Open-66_AU20-66_AU6-66	fear	-0.1204734794232789	0.1865980207608681
id-1270_AU2-33_AU24-66_AU4-66	sadness	-0.1684817080656382	-0.5380544870483285
id-1270_AU22-66_AU26-100	surprise	0.5760987437083112	0.2608749028113107
id-1270_AU26-100	surprise	0.4311682421464719	0.40127632619934256
id-1273_AU1-100_AU14-66_AU25-33_AU5-100	happiness	0.6386000225068544	-0.3967472480255351
id-1273_AU1-33_AU13-33_AU26-33	happiness	0.5253730681616675	0.24728766828988827
id-1273_AU1-33_AU25-100_AU4-33	happiness	0.4891404427712077	0.11685021688423293
id-1273_AU10Open-66_AU12-66_AU25-66	happiness	0.49095207404073055	0.5670405873606964
id-1273_AU11-100_AU15-33_AU20-33	fear	0.1440246859270778	-0.2663097966198797
id-1273_AU11-33_AU14-33_AU26-100	happiness	0.4891404427712077	0.4674008675369317
id-1273_AU12-100_AU16Open-100_AU5-66	happiness	0.6386000225068544	0.6331651286982856
id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	happiness	0.5670405873606963	0.3994646949298195
id-1273_AU13-33_AU4-100_AU9-100	disgust	-0.15851773608326172	0.15489447354421573
id-1273_AU15-100_AU2-100	surprise	0.4809881020583541	-0.5407719339526129
id-1273_AU15-66_AU20-66_AU5-66	surprise	-0.100545535458526	0.42120427016409545
id-1273_AU16Open-33_AU17-100_AU22-100	happiness	0.4320740577812335	0.2472876682898883
id-1273_AU16Open-33_AU22-100_AU24-100_AU9-100	happiness	-0.20380851782133647	0.6222953410811475
id-1273_AU17-33_AU20-33_AU7-33_AU9-66	sadness	-0.0606896475290202	-0.19112709893467558
id-1273_AU22-100_AU26-33	happiness	0.5489242746654663	0.4837055489626387
id-1273_AU22-33_AU24-66_AU9-66	anger	0.0027174469042844872	-0.1820689425870606
id-1274_AU10Open-100_AU12-66_AU24-33_AU7-66	anger	-0.5045393085621531	0.4320740577812334
id-1274_AU10Open-100_AU15-100	anger	-0.28533192494987114	0.2255480930556124
id-1274_AU10Open-66_AU2-33_AU43-100_AU9-66	anger	-0.5471126433959433	0.4991044147535841
id-1274_AU11-66_AU12-66_AU24-66_AU27i-100_AU7-100	happiness	0.26359234971559525	0.720123429635389
id-1274_AU14-100_AU25-100_AU27i-66_AU5-33	surprise	-0.17301078623944566	0.5009160460231071
id-1274_AU14-100_AU26-33	surprise	-0.0027174469042844872	-0.19837362401276756
id-1274_AU14-33_AU6-33	happiness	0.019022128329991398	-0.31250639399271596
id-1274_AU16Open-33_AU27i-100_AU6-100	surprise	0.2581574559070263	0.5108800180054835
id-1274_AU17-33_AU20-100_AU24-100_AU9-100	disgust	-0.5597940622826043	0.5353370401440439
id-1274_AU2-33_AU20-100_AU25-66_AU6-66	surprise	-0.30707150018414703	-0.3940298011212506
id-1274_AU2-66_AU5-33_AU6-66	surprise	-0.3315285223227074	-0.33968086303556083
id-1274_AU22-66_AU24-100	sadness	-0.2364178806727504	-0.14130723902279332
id-1274_AU26-100_AU9-33	anger	-0.5924034251340181	0.6032732127511561
id-1279_AU1-100_AU10Open-33_AU25-100_AU5-100	fear	0.14945957973564675	0.3750076727912592
id-1279_AU1-100_AU13-66_AU22-100_AU27i-100	happiness	0.4891404427712077	0.5978383189425871
id-1279_AU1-100_AU15-66_AU16Open-66_AU27i-100_AU43-33	surprise	0.2798970311413021	0.44566129230265583
id-1279_AU1-33_AU10Open-33_AU24-33	disgust	0.22283064615132792	0.3288110754184229
id-1279_AU1-33_AU14-33_AU26-33	surprise	0.8279154901720069	0.1639526298918307
id-1279_AU10Open-100_AU24-33	sadness	0.3097889470884315	-0.6521872570282768
id-1279_AU11-33_AU12-100_AU15-33_AU26-66_AU43-100	happiness	0.6331651286982856	0.5869685313254491
id-1279_AU11-66	disgust	-0.2798970311413021	-0.9212145005524409
id-1279_AU12-100	happiness	0.6585279664716074	0.5525475372045123
id-1279_AU12-100_AU15-100_AU26-100	happiness	0.6250127879854319	0.5942150564035412
id-1279_AU12-33_AU4-100_AU5-66_AU7-33	sadness	0.3097889470884315	0.0054348938085689745
id-1279_AU13-66_AU20-33	surprise	0.17391660187420716	-0.19022128329991408
id-1279_AU17-66_AU20-33_AU24-100_AU27i-66	surprise	0.26359234971559525	0.2527225620984573
id-1279_AU22-33_AU26-33_AU4-33	happiness	0.29439008129748606	-0.3577971757307908
id-1280_AU1-33_AU15-33_AU20-33_AU25-66	fear	-0.3315285223227074	-0.7364281110610958
id-1280_AU1-66_AU10Open-33_AU43-100	fear	0.17391660187420716	0.1521770266399313
id-1280_AU1-66_AU17-100_AU26-33	surprise	-0.5760987437083112	0.3967472480255351
id-1280_AU10Open-100_AU14-33_AU24-100_AU27i-33	surprise	0.1485537641008853	0.5770045593430728
id-1280_AU11-100_AU26-100_AU27i-100_AU43-66	surprise	-0.3369634161312764	0.1847863894913451
id-1280_AU11-33_AU16Open-66_AU25-66_AU7-33	disgust	-0.2798970311413021	-0.26902724352416424
id-1280_AU11-33_AU17-66_AU2-66_AU26-66_AU9-66	anger	-0.39312398548648914	0.09601645728471853
id-1280_AU12-100_AU14-33_AU27i-66_AU4-66	fear	-0.2581574559070263	0.5081625711011989
id-1280_AU13-100_AU17-100_AU4-100	sadness	-0.31522384089700045	0.2554400090027418
id-1280_AU15-100_AU26-66_AU43-66	fear	-0.1630468142570692	0.0054348938085689745
id-1280_AU15-33_AU27i-66	surprise	0.2581574559070263	0.2201131992470434
id-1280_AU20-100_AU27i-66_AU9-33	anger	-0.6386000225068544	0.5462068277611818
id-1280_AU26-66_AU9-100	anger	-0.4103344825469576	0.44566129230265583
id-1285_AU1-66_AU12-100_AU14-66_AU16Open-33_AU24-66	happiness	0.5625115091868887	0.5489242746654663
id-1285_AU10Open-66_AU17-100_AU9-66	disgust	-0.4320740577812335	0.4483787392069404
id-1285_AU11-100_AU16Open-33_AU27i-33_AU9-100	anger	-0.5788161906125957	0.2717446904284487
id-1285_AU11-33_AU17-33_AU5-100_AU7-33	fear	-0.13858979211850886	-0.13587234521422434
id-1285_AU11-33_AU20-66_AU4-66	fear	-0.402182141834104	0.00815234071285346
id-1285_AU11-66_AU4-33	disgust	-0.20652596472562101	-0.5462068277611818
id-1285_AU12-33_AU17-100_AU26-100_AU43-66	happiness		
id-1285_AU12-66_AU20-100	happiness	0.16757589243087667	0.2681214278894027
id-1285_AU15-100_AU17-33_AU7-66_AU9-33	disgust	0.00815234071285346	0.0
id-1285_AU16Open-33_AU5-33	fear	0.15398865790945424	-0.6087081065597251
id-1285_AU24-66_AU9-66	anger	-0.2744621373327332	0.3061656845493855
id-1285_AU26-100_AU4-66_AU7-100_AU9-33	anger	-0.4157693763555265	0.3840658291388741
id-1285_AU26-33_AU5-100	surprise	0.10145135109328751	0.625012787985432
id-1285_AU27i-100_AU4-33_AU6-100	fear	-0.06340709443330471	0.5353370401440439
id-1289_AU1-100_AU10Open-66_AU12-66_AU17-100_AU25-100	fear	-0.11956766378851742	0.5570766153783199
id-1289_AU1-100_AU12-100_AU13-100_AU17-33	happiness	0.6847966198796908	0.5407719339526129
id-1289_AU1-100_AU13-100_AU4-33	disgust	-0.3614204382698367	0.14130723902279332
id-1289_AU1-66_AU12-100_AU27i-100	happiness	0.6684919384539837	0.6549047039325613
id-1289_AU10Open-100_AU4-66_AU43-33	anger	-0.1231909263275634	-0.1322490826751784
id-1289_AU10Open-33_AU2-66_AU24-66	anger	-0.35145646628746025	-0.10960369180614098
id-1289_AU10Open-66_AU15-66_AU43-100_AU7-100	disgust	-0.6014615814816331	0.4039937731036271
id-1289_AU10Open-66_AU22-66_AU43-100_AU5-33	disgust	-0.13587234521422434	-0.0842408540328191
id-1289_AU11-100_AU7-100	disgust	-0.2934842656627246	-0.3731960415217362
id-1289_AU14-33_AU25-100_AU27i-66_AU7-33	surprise	-0.3858774604083972	0.5788161906125957
id-1289_AU17-33_AU26-66	surprise	0.3007307907408166	-0.3686669633479287
id-1289_AU2-100	surprise	-0.20652596472562101	-0.524467252526906
id-1289_AU20-33_AU26-66_AU9-66	surprise	-0.33968086303556083	0.2880493718541556
id-1289_AU22-33_AU4-33_AU6-66	anger	-0.11503858561470993	-0.7155943514615816
id-1290_AU1-66_AU22-33_AU25-66	surprise	0.23098298686418134	-0.2771795842370177
id-1290_AU10Open-33_AU14-66_AU24-66	happiness	-0.21377248980371297	0.5000102303883456
id-1290_AU10Open-33_AU2-66_AU9-33	disgust	-0.3260936285141384	0.3378692317660379
id-1290_AU11-100_AU15-33	disgust	-0.1911270989346756	-0.5525475372045124
id-1290_AU11-33_AU5-66	disgust	-0.005434893808568972	-0.6875140667839753
id-1290_AU12-66_AU15-33_AU24-33	sadness	-0.27899121550654066	0.3043540532798625
id-1290_AU13-100_AU20-33_AU25-33	disgust	-0.08695830093710359	0.17301078623944566
id-1290_AU14-66_AU16Open-100_AU27i-33	anger	-0.3423983099398454	0.41305192945124203
id-1290_AU2-100_AU20-33_AU24-33_AU25-66_AU6-66	fear	-0.21739575234275896	0.17391660187420716
id-1290_AU2-100_AU9-66	anger	-0.40761703564267293	0.3831600135041127
id-1290_AU22-33	anger	-0.07065361951139666	-0.6422232850459003
id-1290_AU24-100_AU9-33	disgust	-0.52084398998786	0.32881107541842286
id-1290_AU24-33_AU25-66_AU4-66	anger	-0.30073079074081654	-0.17663404877849165
id-1291_AU1-100_AU14-100_AU24-66	fear	0.3994646949298196	-0.013587234521422437
id-1291_AU1-100_AU16Open-100_AU6-33	disgust	0.0054348938085689745	0.3777251196955437
id-1291_AU10Open-33_AU11-100_AU15-100	disgust	-0.4800822864235927	0.4347915046855179
id-1291_AU10Open-66_AU13-33_AU4-33_AU6-100	fear	-0.4483787392069404	0.2798970311413021
id-1291_AU10Open-66_AU15-33_AU20-100_AU4-100	disgust	-0.4963869678492996	0.400370510564581
id-1291_AU10Open-66_AU22-66_AU27i-66_AU9-100	anger	-0.6087081065597252	0.7826247084339323
id-1291_AU12-33_AU17-100_AU5-66	happiness	0.29076681875844007	0.3695727789826903
id-1291_AU13-66_AU7-33_AU9-66	anger	0.28261447804558665	-0.6005557658468715
id-1291_AU14-100_AU15-66	sadness	0.15398865790945424	-0.24638185265512683
id-1291_AU14-33_AU7-33	happiness	0.2762737686022562	-0.3922181698517277
id-1291_AU15-100_AU22-66	sadness	0.02264539086903739	-0.7137827201920586
id-1291_AU15-66_AU20-66_AU7-100	sadness	-0.17391660187420718	-0.2889551874889171
id-1291_AU17-33_AU24-66	sadness	-0.0027174469042844872	-0.2835202936803481
id-1291_AU2-66_AU43-100_AU9-100	anger	-0.2798970311413021	-0.312506393992716
id-1291_AU20-33_AU24-100_AU25-33_AU27i-100	happiness	0.07880596022425011	0.41033448254695754
id-1291_AU4-100_AU43-33_AU7-66	sadness	-0.07337106641568114	-0.6838908042449292
id-1293_AU1-100_AU12-33_AU13-33_AU22-100	happiness	-0.0018116312695229877	0.10235716672804901
id-1293_AU1-33_AU22-33_AU27i-100	surprise	0.22283064615132794	0.5117858336402451
id-1293_AU1-33_AU27i-100_AU43-100_AU6-66	surprise	0.2527225620984573	0.4809881020583541
id-1293_AU10Open-100_AU11-33_AU14-33_AU22-33_AU27i-33	disgust	-0.15761192044850025	0.4320740577812335
id-1293_AU10Open-66_AU26-100_AU27i-66_AU6-100	surprise	-0.2798970311413021	0.6521872570282768
id-1293_AU13-100	sadness	-0.28261447804558665	-0.5896859782297337
id-1293_AU14-33_AU15-33_AU43-66	fear	-0.06159546316378171	-0.4655892362674088
id-1293_AU15-33_AU17-100_AU27i-33_AU7-100	surprise	-0.17935149568277614	0.6195778941768629
id-1293_AU17-66_AU22-100_AU26-100_AU5-100	surprise	-0.010869787617137949	0.5733812968040267
id-1293_AU2-33_AU25-33_AU7-100	surprise	-0.14945957973564675	-0.0054348938085689745
id-1293_AU2-66_AU22-33_AU26-66_AU9-66	anger	-0.4565310799197938	0.3885949073126817
id-1293_AU22-100_AU24-33	sadness	-0.15489447354421576	-0.5760987437083112
id-1293_AU22-66_AU25-100_AU5-33_AU9-33	disgust	-0.24909929955941132	0.01630468142570694
id-1293_AU24-33_AU27i-33_AU4-33	sadness	-0.42120427016409545	0.2418527744813193
id-1293_AU6-33_AU7-66	disgust	0.0634070944333047	-0.2445702213856038
id-1294_AU10Open-33_AU7-100	fear	0.07155943514615816	0.11866184815375592
id-1294_AU10Open-66_AU27i-66_AU43-33_AU7-66	disgust	0.4021821418341041	0.4782706551540697
id-1294_AU11-100_AU2-100_AU24-33	disgust	0.08695830093710356	-0.048914044277120754
id-1294_AU11-33_AU14-33_AU17-33_AU4-100	happiness	0.37047859461745175	0.22464227742085088
id-1294_AU11-66_AU20-33_AU25-33	fear	0.11413276997994846	-0.5018218616578686
id-1294_AU11-66_AU43-33_AU5-33	happiness	0.23641788067275038	-0.5878743469602107
id-1294_AU12-100_AU24-66_AU27i-33	happiness	0.4918578896754921	0.4918578896754921
id-1294_AU12-33_AU13-33_AU15-100_AU22-33	happiness	0.4592485268240783	0.2364178806727504
id-1294_AU13-100_AU2-66_AU6-33	happiness	0.208337595995144	-0.42754497960742593
id-1294_AU13-33_AU26-33_AU27i-100_AU9-66	surprise	0.5108800180054835	0.5407719339526129
id-1294_AU13-66_AU15-33_AU24-100_AU4-66	fear	0.0	0.19293873020419858
id-1294_AU15-66_AU2-66_AU6-100	fear	0.30707150018414703	-0.4755532082497852
id-1294_AU16Open-100_AU20-33_AU43-33	happiness	0.17391660187420718	0.023551206503798865
id-1294_AU16Open-66_AU7-100	happiness	0.3641378851741212	-0.3043540532798626
id-1295_AU1-100_AU16Open-100_AU24-33_AU4-100	sadness	-0.4646834206326473	-0.29891915947129355
id-1295_AU1-33_AU14-33_AU6-66	fear	0.03895007229474432	-0.1639526298918307
id-1295_AU1-33_AU16Open-100_AU22-66_AU4-33	sadness	-0.26359234971559525	-0.5081625711011989
id-1295_AU10Open-33_AU11-66_AU17-33_AU5-100	anger	-0.6059906596554406	0.4293566108769489
id-1295_AU10Open-66_AU20-66_AU27i-66	anger	0.30707150018414703	0.1711991549699227
id-1295_AU11-33_AU12-100_AU13-100_AU20-33_AU9-66	anger	-0.637694206872093	0.6041790283859176
id-1295_AU11-66_AU13-66_AU17-33_AU9-66	disgust	-0.4646834206326473	-0.26902724352416424
id-1295_AU11-66_AU24-66_AU43-100_AU6-33	anger	-0.26902724352416424	-0.6195778941768629
id-1295_AU12-33_AU2-66_AU27i-66	happiness	0.5145032805445294	0.316129656531762
id-1295_AU12-66_AU17-66_AU25-66_AU9-100	anger	-0.621389525446386	0.7581676862953719
id-1295_AU13-33_AU5-66	sadness	-0.19837362401276756	-0.4918578896754921
id-1295_AU15-66_AU17-33_AU20-33_AU25-66	fear	-0.18569220512610662	-0.2708388747936872
id-1295_AU22-66_AU4-100	anger	-0.4891404427712077	-0.6847966198796908
id-1295_AU24-100_AU25-100	fear	-0.22283064615132794	-0.19565617710848304
id-1295_AU24-100_AU27i-33	surprise	-0.12319092632756341	0.16576426116135373
id-1296_AU1-33_AU14-66_AU15-66_AU5-100	fear	-0.4619659737283627	-0.6467523632197079
id-1296_AU1-66_AU11-33	fear	0.05253730681616675	-0.4927637053102536
id-1296_AU1-66_AU17-100_AU27i-33_AU4-66_AU5-100	sadness	-0.2590632715417877	0.2626865340808337
id-1296_AU11-33_AU22-66_AU25-33	surprise	0.1657642611613537	-0.8233864119981995
id-1296_AU11-66_AU26-66_AU4-66_AU6-100	surprise	-0.24457022138560386	0.5380544870483285
id-1296_AU12-100_AU14-66_AU17-100	happiness	0.15761192044850025	0.6059906596554406
id-1296_AU12-100_AU9-33	disgust	-0.31522384089700045	0.3587029913655523
id-1296_AU12-66_AU6-66	fear	0.29620171256700906	0.3315285223227074
id-1296_AU13-66_AU14-100_AU17-66	fear	0.4837055489626387	0.3750076727912592
id-1296_AU14-66_AU4-66_AU43-100_AU6-66	sadness	-0.3831600135041127	0.4320740577812335
id-1296_AU15-66_AU24-66	sadness	-0.24457022138560386	-0.4429438453983714
id-1296_AU16Open-100_AU17-100_AU27i-33	surprise	0.2563458246375033	0.5036334929273916
id-1296_AU17-66_AU26-66_AU4-66	surprise	-0.3369634161312764	0.28261447804558665
id-1296_AU22-33_AU24-100_AU7-33_AU9-100	fear	-0.4483787392069404	-0.5652289560911733
id-1296_AU22-66_AU24-66_AU25-66_AU5-66_AU6-100	fear	-0.3288110754184229	-0.6929489605925442
id-1297_AU1-100_AU11-33_AU14-33_AU24-66	surprise	-0.2282655399598969	-0.19022128329991408
id-1297_AU1-66_AU11-66	surprise	-0.11866184815375591	-0.11685021688423297
id-1297_AU10Open-100_AU13-100_AU16Open-100_AU22-66_AU25-100	anger	-0.625012787985432	0.5516417215697509
id-1297_AU10Open-100_AU6-100	disgust	-0.4782706551540697	0.4320740577812335
id-1297_AU10Open-66_AU5-66_AU9-100	anger	-0.6811733573406448	0.5335254088745209
id-1297_AU11-100_AU12-66_AU4-33_AU6-33	sadness	-0.3559855444612677	0.1847863894913451
id-1297_AU11-100_AU24-33	disgust	-0.15670610481373873	-0.35417391319174474
id-1297_AU13-100_AU20-66_AU5-100_AU6-100	fear	-0.4157693763555265	0.0054348938085689745
id-1297_AU13-66_AU7-33_AU9-33	anger	-0.33424596922699185	0.15761192044850025
id-1297_AU14-66_AU16Open-33_AU25-100_AU26-100	happiness	-0.2255480930556124	0.7092536420182511
id-1297_AU14-66_AU25-100	happiness	0.4538136330155093	0.4483787392069404
id-1297_AU2-66_AU22-66	surprise	0.2255480930556124	-0.720123429635389
id-1297_AU20-33_AU22-33_AU26-66	fear	-0.21377248980371297	-0.0652187257028277
id-1297_AU22-66_AU9-100	disgust	-0.6222953410811475	-0.24457022138560386
id-1302_AU1-100_AU11-66_AU13-33_AU24-33	sadness	-0.09782808855424154	0.03260936285141384
id-1302_AU1-33_AU14-100_AU27i-100_AU9-100	happiness	0.4674008675369317	0.6630570446454148
id-1302_AU1-33_AU22-100	surprise	0.1630468142570692	-0.2744621373327332
id-1302_AU10Open-33_AU14-100_AU24-33_AU43-100	sadness	0.1250025575970864	0.5135974649097681
id-1302_AU12-66_AU43-33	happiness	0.13315489830993985	0.13587234521422434
id-1302_AU14-100_AU17-33_AU26-66_AU9-33	disgust	-0.6014615814816331	0.5715696655345037
id-1302_AU14-66_AU27i-33	happiness	0.29348426566272456	0.30163660637557804
id-1302_AU15-100_AU4-100_AU5-66_AU9-100	disgust	-0.4293566108769489	0.44566129230265583
id-1302_AU15-66_AU24-100_AU25-100_AU43-33	sadness	-0.07699432895472713	-0.102357166728049
id-1302_AU17-66_AU27i-100_AU4-100_AU6-33_AU7-100	disgust	-0.46196597372836273	0.5407719339526129
id-1302_AU20-66_AU4-33_AU5-33	surprise	-0.21739575234275896	-0.4565310799197938
id-1302_AU26-100	surprise	0.30707150018414703	0.3940298011212506
id-1306_AU1-66_AU11-100_AU16Open-66_AU24-66	fear	-0.0027174469042844872	-0.5108800180054835
id-1306_AU1-66_AU27i-33	surprise	0.20924341162990548	0.4583427111893168
id-1306_AU11-33_AU16Open-66	fear	-0.0054348938085689745	-0.20652596472562101
id-1306_AU11-33_AU6-66	fear	-0.5788161906125957	-0.2364178806727504
id-1306_AU12-100_AU14-33_AU17-33_AU27i-33	surprise	0.105980429267095	0.4864229958669232
id-1306_AU12-100_AU26-66_AU4-100_AU5-66	anger	-0.15489447354421576	0.6494698101239924
id-1306_AU15-66_AU26-66_AU5-66	surprise	0.05072567554664376	0.3451157568441298
id-1306_AU15-66_AU27i-66_AU43-33	surprise	-0.0027174469042844872	0.4429438453983714
id-1306_AU16Open-33_AU17-100_AU22-66_AU4-100	fear	-0.3577971757307909	0.17210497060468422
id-1306_AU16Open-66_AU17-33_AU26-100	surprise	-0.4755532082497852	0.3750076727912592
id-1306_AU16Open-66_AU2-33_AU5-33_AU6-100	sadness	-0.19022128329991408	0.14945957973564675
id-1306_AU24-66_AU43-100_AU7-100	sadness	-0.15217702663993127	-0.24366440575084236
id-1306_AU43-100_AU9-33	disgust	-0.38044256659982817	0.3260936285141384
id-1307_AU1-100_AU13-100	disgust	-0.10145135109328751	-0.3632320695393598
id-1307_AU1-33_AU10Open-100_AU4-66_AU9-33	anger	-0.3423983099398454	0.2527225620984573
id-1307_AU1-33_AU16Open-33_AU22-100_AU27i-33	happiness	0.3423983099398454	0.4619659737283627
id-1307_AU1-66_AU10Open-100_AU6-33	anger	-0.3777251196955437	0.3532680975569833
id-1307_AU10Open-33_AU12-100_AU17-33	happiness	0.4655892362674088	0.6032732127511561
id-1307_AU10Open-66_AU17-33_AU22-33_AU9-100	anger	-0.48008228642359274	0.5453010121264205
id-1307_AU11-66_AU20-33_AU7-100_AU9-66	disgust	-0.5326195932397594	0.5054451241969146
id-1307_AU13-66_AU14-66_AU43-33	happiness	-0.11594440124947146	0.19022128329991408
id-1307_AU16Open-100_AU22-100_AU6-100_AU7-33	disgust	0.2472876682898883	0.21467830543847446
id-1307_AU16Open-33_AU2-100_AU5-33_AU6-66	surprise	0.21739575234275896	-0.2608749028113107
id-1307_AU16Open-66_AU17-66_AU43-33	fear	0.00815234071285346	-0.5434893808568974
id-1307_AU17-33_AU4-33_AU5-33	anger	-0.1820689425870606	-0.6494698101239924
id-1307_AU17-66_AU2-100_AU7-66	surprise	-0.17663404877849165	-0.11956766378851742
