	emotion	valence	arousal
id-1260_AU1-100_AU16Open-100_AU2-33	surprise	-0.07518269768520415	-0.12862582013613236
id-1260_AU10Open-100_AU5-66	disgust	0.07971177585901164	-0.11594440124947142
id-1260_AU11-66_AU14-66_AU43-33	sadness	0.5072567554664377	-0.6512814413935154
id-1260_AU12-100_AU4-66_AU43-66	sadness	0.6087081065597252	0.13315489830993985
id-1260_AU12-33	sadness	0.3369634161312764	-0.5299021463354749
id-1260_AU12-66_AU20-100_AU22-66_AU43-66	happiness	0.3559855444612677	0.30163660637557804
id-1260_AU12-66_AU25-33	sadness	0.3451157568441299	-0.49548115221453815
id-1260_AU13-33_AU4-66	disgust	0.23007717122941987	-0.04257333483379028
id-1260_AU13-66_AU4-100_AU5-33_AU9-100	fear	0.2663097966198797	0.1032629823628105
id-1260_AU14-100_AU17-33_AU2-66_AU27i-100	surprise	0.5924034251340181	0.4701183144412162
id-1260_AU14-33_AU20-33_AU25-33	happiness	0.312506393992716	0.105980429267095
id-1260_AU17-33_AU24-100_AU6-33	disgust	0.07518269768520412	-0.39312398548648914
id-1260_AU20-100_AU25-33_AU4-33	anger	0.2472876682898883	0.23098298686418134
id-1260_AU22-100_AU25-100_AU26-100	surprise	0.2563458246375033	0.4646834206326473
id-1260_AU24-66_AU26-66_AU5-33_AU6-66	fear	-0.4429438453983714	0.2554400090027418
id-1260_AU9-33	disgust	0.6847966198796908	-0.6820791729754062
id-1264_AU1-100_AU4-100	anger	0.5407719339526129	-0.5924034251340181
id-1264_AU10Open-33_AU11-100_AU2-66_AU20-100	fear	0.21739575234275896	0.3532680975569833
id-1264_AU10Open-33_AU12-66	happiness	-0.0625012787985432	0.04347915046855179
id-1264_AU10Open-33_AU25-66_AU4-66	disgust	-0.07608851331996565	0.09420482601519554
id-1264_AU10Open-66_AU25-66_AU43-33	happiness	0.3315285223227074	-0.4619659737283627
id-1264_AU11-33_AU13-33_AU22-33	happiness	0.8858876907967428	-0.8532783279453289
id-1264_AU13-100_AU15-33_AU22-33	happiness	0.5516417215697509	0.3750076727912592
id-1264_AU13-100_AU16Open-100_AU20-66_AU26-33_AU7-66	surprise	0.7500153455825184	0.3777251196955437
id-1264_AU14-33_AU16Open-100_AU20-33	happiness	0.4746473926150237	0.28442610931510964
id-1264_AU14-33_AU20-100_AU22-66_AU6-100	happiness	-0.5217498056226214	0.2364178806727504
id-1264_AU14-66_AU15-66_AU20-66_AU6-33	fear	-0.18388057385658363	0.310694762723193
id-1264_AU15-66_AU24-33_AU4-100	sadness	0.3423983099398454	0.32337618160985393
