	emotion	valence	arousal
id-1266_AU13-66_AU15-100_AU16Open-66_AU22-66_AU9-100	anger	-0.26902724352416424	-0.7228408765396734
id-1266_AU13-66_AU17-100_AU2-100_AU9-33	disgust	-0.17119915496992266	0.012681418886660948
id-1266_AU14-66_AU16Open-66_AU27i-33_AU43-66	fear	-0.2907668187584401	-0.725558323443958
id-1266_AU15-33	sadness	0.0	-0.8396910934239064
id-1266_AU15-33_AU24-66_AU27i-66_AU6-100	surprise	-0.2418527744813193	-0.7527327924868029
id-1266_AU15-33_AU5-66_AU9-33	anger	-0.5434893808568974	-0.07880596022425011
id-1266_AU17-100_AU20-66	sadness	-0.4474729235721789	-0.17210497060468413
id-1266_AU17-33_AU24-33_AU26-66	sadness	-0.1250025575970864	-0.7065361951139666
id-1266_AU20-100_AU22-100_AU24-100_AU25-66_AU6-66	disgust	0.29620171256700906	0.1277200045013709
id-1266_AU25-100_AU4-100	sadness	0.013587234521422437	-0.24457022138560386
id-1266_AU25-33_AU4-33	sadness	0.01630468142570692	-0.1847863894913451
id-1269_AU1-66_AU16Open-33_AU20-66	disgust	-0.201091070917052	-0.4402263984940868
id-1269_AU10Open-100_AU20-100_AU25-33	anger	-0.7771898146253633	-0.16032936735278475
id-1269_AU10Open-33	disgust	-0.4266391639726645	-0.5271846994311905
id-1269_AU10Open-66_AU20-66_AU26-66_AU43-66	anger	-0.416675191990288	-0.037138441025221326
id-1269_AU11-100_AU13-33_AU25-100	anger	-0.07880596022425011	-0.831538752711053
id-1269_AU11-100_AU25-33_AU43-66	disgust	-0.3260936285141384	-0.6277302348897165
id-1269_AU12-100_AU2-66_AU20-33_AU43-66	happiness	0.5625115091868887	0.20652596472562101
id-1269_AU12-33_AU17-66_AU9-100	anger	0.17391660187420713	-0.034420994120936854
id-1269_AU13-33_AU15-100	anger	-0.0643129100680662	-0.2871435562193941
id-1269_AU14-100_AU20-100_AU5-66	anger	0.38044256659982817	-0.36685533207840576
id-1269_AU14-33_AU25-66	happiness	0.3831600135041127	-0.5081625711011989
id-1269_AU15-66_AU16Open-66_AU26-33_AU27i-100	surprise	-0.6512814413935154	0.5498300903002278
id-1269_AU15-66_AU17-33_AU24-100	disgust	-0.41033448254695754	-0.3369634161312764
id-1269_AU16Open-66_AU5-100	anger	-0.418486823259811	-0.11685021688423293
id-1269_AU17-33	anger	-0.013587234521422437	-0.5951208720383027
id-1269_AU17-33_AU24-33_AU6-66	sadness	-0.16032936735278475	-0.6902315136882597
id-1270_AU1-100_AU11-33_AU24-33_AU6-33	anger	-0.2626865340808337	-0.38678327604315865
id-1270_AU10Open-33_AU16Open-33_AU22-100_AU7-66	anger	-0.4402263984940868	-0.12228511069280193
id-1270_AU10Open-66_AU12-33_AU14-33	happiness	0.4963869678492996	0.32247036597509243
id-1270_AU11-100_AU15-100_AU20-66_AU7-66	disgust	-0.2916726343932016	-0.5181265430835755
id-1270_AU11-33_AU17-66	sadness	0.10960369180614098	-0.15942355171802325
id-1270_AU12-100_AU13-100_AU14-66_AU2-100_AU25-66	happiness	0.42392171706838	-0.11413276997994845
id-1270_AU12-33_AU15-33_AU17-100_AU24-66	happiness	0.25362837773321883	-0.38406582913887416
id-1270_AU13-100_AU17-100_AU25-100	happiness	-0.30707150018414703	-0.7962119429553548
id-1270_AU14-66_AU15-100_AU43-33	sadness	0.3885949073126816	-0.33243433795746896
id-1270_AU15-33_AU22-66	sadness	0.033515178486175336	-0.6367883912373314
id-1270_AU16Open-66_AU20-66_AU6-66	surprise	0.6739268322625528	0.2744621373327332
id-1270_AU2-33_AU24-66_AU4-66	anger	-0.03260936285141384	-0.7418630048696649
id-1270_AU22-66_AU26-100	surprise	-0.4837055489626387	-0.20471433345609802
id-1270_AU26-100	surprise	-0.7717549208167943	0.07065361951139666
id-1270_AU5-33_AU7-100	anger	-0.6304476817940009	-0.5543591684740353
id-1273_AU1-100_AU14-66_AU25-33_AU5-100	happiness	0.3568913600960293	0.12047347942327895
id-1273_AU1-33_AU13-33_AU26-33	surprise	0.5000102303883457	0.0036232625390459814
id-1273_AU1-33_AU25-100_AU4-33	sadness	0.29620171256700906	0.3043540532798626
id-1273_AU10Open-66_AU12-66_AU25-66	happiness	0.3885949073126816	0.4773648395193082
id-1273_AU11-100_AU15-33_AU20-33	disgust	-0.03351517848617535	-0.6440349163154234
id-1273_AU11-33_AU14-33_AU26-100	happiness	0.5145032805445294	0.4465671079374174
id-1273_AU12-100_AU16Open-100_AU5-66	happiness	0.48551718023216167	0.44384966103313284
id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	happiness	0.4864229958669231	0.15580028917897729
id-1273_AU13-33_AU4-100_AU9-100	anger	0.07155943514615816	-0.09329901038043405
id-1273_AU15-100_AU2-100	surprise	0.6005557658468715	-0.418486823259811
id-1273_AU15-66_AU20-66_AU5-66	fear	-0.0842408540328191	-0.100545535458526
id-1273_AU16Open-33_AU17-100_AU22-100	happiness	0.3451157568441299	0.11413276997994845
id-1273_AU16Open-33_AU22-100_AU24-100_AU9-100	anger	0.15489447354421576	-0.7663200270082253
id-1273_AU17-33_AU20-33_AU7-33_AU9-66	disgust	-0.1684817080656382	-0.7472978986782339
id-1273_AU22-100_AU26-33	surprise	0.3097889470884315	0.19022128329991408
id-1273_AU22-33_AU24-66_AU9-66	happiness	0.4646834206326473	-0.3722902258869748
id-1274_AU10Open-100_AU12-66_AU24-33_AU7-66	disgust	-0.17391660187420716	0.4701183144412162
id-1274_AU10Open-100_AU15-100	anger	-0.5009160460231071	-0.3958414323907736
id-1274_AU10Open-66_AU2-33_AU43-100_AU9-66	disgust	-0.46830668317169327	-0.43479150468551797
id-1274_AU11-66_AU12-66_AU24-66_AU27i-100_AU7-100	fear	-0.3858774604083972	-0.4402263984940868
id-1274_AU14-100_AU25-100_AU27i-66_AU5-33	fear	-0.4972927834840611	0.2364178806727504
id-1274_AU14-100_AU26-33	anger	-0.4674008675369317	0.1657642611613537
id-1274_AU14-33_AU6-33	happiness	0.2282655399598969	-0.32337618160985393
id-1274_AU15-100_AU16Open-66_AU24-33	anger	-0.2907668187584401	-0.19837362401276756
id-1274_AU15-33_AU16Open-100_AU17-100_AU25-100	anger	-0.6059906596554406	0.5625115091868887
id-1274_AU16Open-33_AU27i-100_AU6-100	anger	-0.5570766153783199	0.19293873020419855
id-1274_AU17-33_AU20-100_AU24-100_AU9-100	anger	-0.5924034251340181	0.5054451241969146
id-1274_AU2-33_AU20-100_AU25-66_AU6-66	anger	-0.49457533657977665	0.1838805738565836
id-1274_AU2-66_AU5-33_AU6-66	anger	-0.19565617710848307	-0.4320740577812335
id-1274_AU22-66_AU24-100	anger	-0.7038187482096819	-0.15761192044850025
id-1274_AU26-100_AU9-33	disgust	-0.5163149118140525	0.4846113645974001
id-1279_AU1-100_AU10Open-33_AU25-100_AU5-100	surprise	0.010869787617137949	-0.5081625711011989
id-1279_AU1-100_AU13-66_AU22-100_AU27i-100	surprise	0.17210497060468413	0.10688624490185651
id-1279_AU1-100_AU15-66_AU16Open-66_AU27i-100_AU43-33	surprise	0.6141430003682941	-0.4646834206326473
id-1279_AU1-33_AU10Open-33_AU24-33	disgust	0.6820791729754062	-0.7391455579653804
id-1279_AU1-33_AU14-33_AU26-33	happiness	0.3559855444612677	0.04891404427712077
id-1279_AU10Open-100_AU24-33	sadness	-0.22283064615132794	0.014493050156183906
id-1279_AU11-33_AU12-100_AU15-33_AU26-66_AU43-100	happiness	0.7907770491467857	-0.28261447804558665
id-1279_AU11-66	happiness	0.3532680975569833	-0.36685533207840576
id-1279_AU12-100	happiness	0.5679464029954577	0.33424596922699185
id-1279_AU12-100_AU15-100_AU26-100	happiness	-0.15851773608326178	-0.19203291456943705
id-1279_AU12-33_AU4-100_AU5-66_AU7-33	happiness	0.5462068277611818	-0.4755532082497852
id-1279_AU13-66_AU20-33	happiness	0.5009160460231071	-0.6386000225068544
id-1279_AU17-66_AU20-33_AU24-100_AU27i-66	disgust	-0.17301078623944566	-0.6105197378292481
id-1279_AU22-33_AU26-33_AU4-33	happiness	0.13496652957946284	0.004529078173807506
id-1279_AU22-66_AU25-66_AU5-66	happiness	0.3306227066879459	-0.1820689425870606
id-1280_AU1-33_AU15-33_AU20-33_AU25-66	anger	-0.2201131992470434	-0.5760987437083112
id-1280_AU1-66_AU10Open-33_AU43-100	disgust	-0.4674008675369317	-0.5135974649097681
id-1280_AU1-66_AU17-100_AU26-33	fear	-0.3342459692269919	-0.11413276997994841
id-1280_AU10Open-100_AU14-33_AU24-100_AU27i-33	fear	-0.7771898146253633	0.08967574784138807
id-1280_AU11-100_AU26-100_AU27i-100_AU43-66	fear	-0.4429438453983714	-0.44566129230265583
id-1280_AU11-33_AU16Open-66_AU25-66_AU7-33	fear	-0.3885949073126816	-0.18840965203039106
id-1280_AU11-33_AU17-66_AU2-66_AU26-66_AU9-66	anger	-0.6023673971163945	0.21830156797752043
id-1280_AU12-100_AU14-33_AU27i-66_AU4-66	fear	0.05978383189425871	-0.08967574784138807
id-1280_AU13-100_AU17-100_AU4-100	sadness	-0.36323206953935977	-0.2916726343932016
id-1280_AU15-100_AU26-66_AU43-66	sadness	-0.4157693763555265	-0.3260936285141384
id-1280_AU15-33_AU27i-66	fear	-0.42482753270314144	0.12319092632756344
id-1280_AU17-66_AU43-66_AU7-33	sadness	-0.010869787617137949	-0.5271846994311905
id-1280_AU20-100_AU27i-66_AU9-33	anger	-0.4592485268240783	0.40761703564267293
id-1280_AU26-66_AU9-100	fear	-0.4565310799197938	-0.5924034251340181
id-1280_AU7-66	anger	0.0815234071285346	-0.5462068277611818
id-1285_AU1-66_AU12-100_AU14-66_AU16Open-33_AU24-66	surprise	0.3641378851741212	-0.5489242746654663
id-1285_AU10Open-66_AU17-100_AU9-66	disgust	-0.4692124988064547	0.08605248530234215
id-1285_AU11-100_AU16Open-33_AU27i-33_AU9-100	fear	-0.4674008675369317	0.2554400090027418
id-1285_AU11-33_AU17-33_AU5-100_AU7-33	fear	-0.4592485268240783	-0.2282655399598969
id-1285_AU11-33_AU20-66_AU4-66	sadness	-0.21196085853419	-0.5625115091868887
id-1285_AU11-66_AU4-33	disgust	0.03623262539045983	-0.1449305015618393
id-1285_AU12-33_AU17-100_AU26-100_AU43-66	disgust	-0.105980429267095	-0.5625115091868887
id-1285_AU12-66_AU20-100	happiness	0.23370043376846591	-0.042573334833790354
id-1285_AU15-100_AU17-33_AU7-66_AU9-33	disgust	-0.5534533528392739	0.1458363171966008
id-1285_AU16Open-100	fear	-0.1657642611613537	-0.7047245638444437
id-1285_AU16Open-33_AU5-33	surprise	-0.17391660187420718	-0.022645390869037402
id-1285_AU24-66_AU9-66	disgust	-0.411240298181719	-0.46377760499788573
id-1285_AU26-100_AU4-66_AU7-100_AU9-33	disgust	-0.4728357613455008	-0.7799072615296476
id-1285_AU26-33_AU5-100	surprise	-0.49276370531025365	-0.22826553995989687
id-1285_AU27i-100_AU4-33_AU6-100	fear	-0.6277302348897165	-0.26359234971559525
id-1289_AU1-100_AU10Open-66_AU12-66_AU17-100_AU25-100	happiness	-0.36685533207840576	-0.6766442791668373
id-1289_AU1-100_AU12-100_AU13-100_AU17-33	happiness	0.4121461138164804	0.38950072294744315
id-1289_AU1-100_AU13-100_AU4-33	sadness	-0.21648993670799752	0.0027174469042844742
id-1289_AU1-66_AU12-100_AU27i-100	happiness	0.37772511969554373	0.098733904189003
id-1289_AU10Open-100_AU4-66_AU43-33	sadness	0.24366440575084236	-0.3260936285141384
id-1289_AU10Open-33_AU2-66_AU24-66	disgust	-0.33968086303556083	-0.4157693763555265
id-1289_AU10Open-66_AU15-66_AU43-100_AU7-100	disgust	-0.3269994441488999	0.2835202936803481
id-1289_AU10Open-66_AU22-66_AU43-100_AU5-33	disgust	0.00815234071285346	-0.5108800180054835
id-1289_AU11-100_AU7-100	disgust	-0.21467830543847446	-0.7038187482096819
id-1289_AU14-33_AU25-100_AU27i-66_AU7-33	surprise	-0.4701183144412162	-0.25000511519417284
id-1289_AU17-33_AU26-66	fear	-0.037138441025221326	-0.5498300903002279
id-1289_AU2-100	surprise	0.3831600135041127	-0.7500153455825184
id-1289_AU20-33_AU26-66_AU9-66	anger	-0.31703547216652345	0.13677816084898584
id-1289_AU22-33_AU4-33_AU6-66	anger	0.2771795842370177	-0.7771898146253633
id-1289_AU4-66_AU43-66_AU6-33	happiness	0.5000102303883456	-0.08967574784138807
id-1290_AU1-66_AU22-33_AU25-66	anger	-0.31522384089700045	-0.07337106641568114
id-1290_AU10Open-33_AU14-66_AU24-66	anger	-0.3568913600960293	0.047102413007597786
id-1290_AU10Open-33_AU2-66_AU9-33	disgust	-0.4809881020583541	-0.19565617710848307
id-1290_AU11-100_AU15-33	anger	-0.2418527744813193	-0.7011013013053977
id-1290_AU11-33_AU5-66	anger	-0.5625115091868887	0.4483787392069404
id-1290_AU11-66_AU16Open-100_AU43-33_AU6-33	fear	0.23370043376846586	-0.5190323587183371
id-1290_AU12-66_AU15-33_AU24-33	anger	-0.402182141834104	-0.7445804517739495
id-1290_AU13-100_AU20-33_AU25-33	anger	-0.2608749028113107	-0.4945753365797766
id-1290_AU14-66_AU16Open-100_AU27i-33	surprise	-0.5597940622826043	0.33424596922699185
id-1290_AU2-100_AU20-33_AU24-33_AU25-66_AU6-66	anger	-0.25725164027226477	-0.621389525446386
id-1290_AU2-100_AU9-66	anger	0.24457022138560386	0.2500051151941728
id-1290_AU20-100_AU43-100	anger	-0.2762737686022562	-0.20743178036038254
id-1290_AU22-33	anger	-0.36685533207840576	0.08695830093710358
id-1290_AU24-100_AU9-33	anger	-0.4565310799197938	-0.29348426566272456
id-1290_AU24-33_AU25-66_AU4-66	anger	-0.28533192494987114	0.11956766378851742
id-1291_AU1-100_AU14-100_AU24-66	happiness	0.5353370401440439	-0.3994646949298196
id-1291_AU1-100_AU16Open-100_AU6-33	happiness	0.3994646949298196	-0.21739575234275896
id-1291_AU10Open-33_AU11-100_AU15-100	disgust	-0.2608749028113107	-0.5434893808568974
id-1291_AU10Open-66_AU13-33_AU4-33_AU6-100	disgust	0.0842408540328191	-0.20924341162990548
id-1291_AU10Open-66_AU15-33_AU20-100_AU4-100	disgust	-0.6485639944892309	0.3369634161312763
id-1291_AU10Open-66_AU22-66_AU27i-66_AU9-100	anger	-0.725558323443958	0.5353370401440439
id-1291_AU12-33_AU17-100_AU5-66	happiness	0.5724754811692652	0.03532680975569833
id-1291_AU13-66_AU7-33_AU9-66	anger	-0.3831600135041127	0.02717446904284487
id-1291_AU14-100_AU15-66	anger	-0.4891404427712077	-0.2717446904284487
id-1291_AU14-33_AU7-33	happiness	0.14945957973564675	-0.40489958873838855
id-1291_AU15-100_AU22-66	disgust	0.08333503839805757	-0.4900462584059692
id-1291_AU15-66_AU20-66_AU7-100	disgust	-0.4646834206326473	-0.4483787392069404
id-1291_AU17-33_AU24-66	anger	0.00815234071285346	-0.8396910934239064
id-1291_AU2-66_AU43-100_AU9-100	disgust	0.4945753365797766	-0.5869685313254491
id-1291_AU20-33_AU24-100_AU25-33_AU27i-100	anger	-0.6929489605925442	-0.1404014233880318
id-1291_AU4-100_AU43-33_AU7-66	anger	0.50272767729263	-0.022645390869037402
id-1293_AU1-100_AU12-33_AU13-33_AU22-100	happiness	0.4619659737283627	0.05978383189425871
id-1293_AU1-33_AU22-33_AU27i-100	surprise	0.19565617710848307	-0.4646834206326473
id-1293_AU1-33_AU27i-100_AU43-100_AU6-66	fear	-0.5760987437083112	-0.14945957973564675
id-1293_AU10Open-100_AU11-33_AU14-33_AU22-33_AU27i-33	anger	-0.5570766153783199	0.1422130546575548
id-1293_AU10Open-66_AU26-100_AU27i-66_AU6-100	fear	-0.838785277789145	0.6150488160030556
id-1293_AU13-100	happiness	0.38044256659982817	-0.6059906596554406
id-1293_AU14-33_AU15-33_AU43-66	happiness	0.24275859011608078	0.027174469042844856
id-1293_AU15-33_AU17-100_AU27i-33_AU7-100	surprise	-0.5471126433959433	0.20290270218657502
id-1293_AU17-66_AU22-100_AU26-100_AU5-100	fear	-0.6277302348897165	0.2092434116299055
id-1293_AU2-33_AU25-33_AU7-100	surprise	0.2699330591589257	-0.21286667416895147
id-1293_AU2-66_AU22-33_AU26-66_AU9-66	disgust	-0.48551718023216167	0.1829747582218222
id-1293_AU22-100_AU24-33	disgust	0.2364178806727504	-0.7282757703482424
id-1293_AU22-66_AU25-100_AU5-33_AU9-33	anger	-0.4429438453983714	0.22373646178608939
id-1293_AU24-33_AU27i-33_AU4-33	surprise	-0.3079773158189085	-0.1204734794232789
id-1293_AU6-33_AU7-66	fear	-0.17663404877849165	-0.27446213733273317
id-1294_AU10Open-33_AU7-100	disgust	-0.3695727789826902	-0.42392171706838
id-1294_AU10Open-66_AU27i-66_AU43-33_AU7-66	surprise	-0.3079773158189085	0.17844568004801464
id-1294_AU11-100_AU2-100_AU24-33	sadness	0.312506393992716	-0.6603395977411303
id-1294_AU11-33_AU14-33_AU17-33_AU4-100	happiness	0.6195778941768629	0.14130723902279332
id-1294_AU11-66_AU20-33_AU25-33	anger	0.04076170356426732	-0.26178071844607226
id-1294_AU11-66_AU43-33_AU5-33	disgust	-0.3369634161312764	-0.6222953410811475
id-1294_AU12-100_AU24-66_AU27i-33	fear	-0.6304476817940009	0.39312398548648914
id-1294_AU12-33_AU13-33_AU15-100_AU22-33	happiness	0.14945957973564675	0.29891915947129355
id-1294_AU13-100_AU2-66_AU6-33	happiness	0.15489447354421576	-0.6929489605925442
id-1294_AU13-33	happiness	0.4864229958669232	-0.3559855444612677
id-1294_AU13-33_AU26-33_AU27i-100_AU9-66	surprise	-0.33424596922699185	-0.402182141834104
id-1294_AU13-66_AU15-33_AU24-100_AU4-66	sadness	-0.38587746040839715	0.20018525528229048
id-1294_AU15-66_AU2-66_AU6-100	disgust	0.00815234071285346	-0.4320740577812335
id-1294_AU16Open-100_AU20-33_AU43-33	disgust	0.23188880249894286	-0.06884198824187367
id-1294_AU16Open-66_AU7-100	happiness	0.32337618160985393	-0.720123429635389
id-1295_AU1-100_AU16Open-100_AU24-33_AU4-100	sadness	-0.4510961861112248	0.17663404877849165
id-1295_AU1-33_AU14-33_AU6-66	anger	0.6277302348897165	-0.7038187482096819
id-1295_AU1-33_AU16Open-100_AU22-66_AU4-33	sadness	-0.29348426566272456	-0.5842510844211647
id-1295_AU10Open-33_AU11-66_AU17-33_AU5-100	disgust	-0.5896859782297337	-0.14674213283136228
id-1295_AU10Open-66_AU20-66_AU27i-66	fear	-0.5498300903002279	0.08876993220662661
id-1295_AU11-33_AU12-100_AU13-100_AU20-33_AU9-66	anger	-0.623201156715909	0.5126916492750065
id-1295_AU11-66_AU13-66_AU17-33_AU9-66	disgust	-0.15942355171802325	-0.039855887929505805
id-1295_AU11-66_AU24-66_AU43-100_AU6-33	disgust	0.5371486714135669	-0.3786309353303052
id-1295_AU12-33_AU2-66_AU27i-66	anger	0.06159546316378169	0.4936695209450151
id-1295_AU12-66_AU17-66_AU25-66_AU9-100	anger	-0.40489958873838855	-0.5108800180054835
id-1295_AU13-33_AU5-66	anger	-0.013587234521422437	-0.08695830093710358
id-1295_AU15-66_AU17-33_AU20-33_AU25-66	anger	-0.23098298686418134	-0.7527327924868029
id-1295_AU22-66_AU4-100	anger	-0.33968086303556083	-0.3641378851741212
id-1295_AU24-100_AU25-100	disgust	-0.2717446904284487	-0.524467252526906
id-1295_AU24-100_AU27i-33	surprise	-0.5924034251340181	-0.5434893808568974
id-1296_AU1-66_AU11-33	disgust	-0.4565310799197938	-0.5869685313254491
id-1296_AU1-66_AU17-100_AU27i-33_AU4-66_AU5-100	fear	-0.5009160460231071	0.1739166018742071
id-1296_AU11-33_AU22-66_AU25-33	disgust	0.0027174469042844872	-0.11141532307566396
id-1296_AU11-66_AU26-66_AU4-66_AU6-100	fear	-0.5009160460231071	-0.4420380297636098
id-1296_AU12-100_AU14-66_AU17-100	happiness	0.29620171256700906	-0.4538136330155093
id-1296_AU12-100_AU9-33	disgust	-0.4891404427712077	-0.1521770266399313
id-1296_AU12-66_AU6-66	happiness	0.625012787985432	-0.105980429267095
id-1296_AU13-66_AU14-100_AU17-66	happiness	0.317941287801285	0.017210497060468382
id-1296_AU14-66_AU4-66_AU43-100_AU6-66	anger	0.5326195932397594	-0.5081625711011989
id-1296_AU15-66_AU24-66	sadness	-0.38044256659982817	-0.5353370401440439
id-1296_AU16Open-100_AU17-100_AU27i-33	fear	-0.48279973332787723	-0.2409469588465578
id-1296_AU17-66_AU26-66_AU4-66	fear	-0.40852285127743454	0.0588780162594972
id-1296_AU22-33_AU24-100_AU7-33_AU9-100	fear	-0.09963971982376452	-0.07971177585901161
id-1296_AU22-66_AU24-66_AU25-66_AU5-66_AU6-100	anger	-0.04438496610331328	-0.32065873470556944
id-1297_AU1-100_AU11-33_AU14-33_AU24-66	anger	0.3967472480255351	-0.5652289560911733
id-1297_AU1-66_AU11-66	anger	-0.30707150018414703	-0.07065361951139666
id-1297_AU10Open-100_AU13-100_AU16Open-100_AU22-66_AU25-100	anger	-0.5579824310130813	0.4048995887383886
id-1297_AU10Open-100_AU6-100	disgust	-0.3451157568441299	-0.4347915046855179
id-1297_AU10Open-66_AU5-66_AU9-100	anger	-0.6576221508368458	-0.3695727789826902
id-1297_AU11-100_AU12-66_AU4-33_AU6-33	anger	-0.2608749028113107	-0.5108800180054835
id-1297_AU11-100_AU24-33	disgust	-0.3605146226350753	-0.20562014909085946
id-1297_AU13-100_AU20-66_AU5-100_AU6-100	happiness	0.1277200045013709	-0.3532680975569833
id-1297_AU13-66_AU7-33_AU9-33	disgust	-0.5543591684740353	0.12228511069280193
id-1297_AU14-66_AU16Open-33_AU25-100_AU26-100	fear	-0.7907770491467857	-0.1630468142570692
id-1297_AU14-66_AU25-100	happiness	0.4221100857988569	0.10326298236281047
id-1297_AU2-66_AU22-66	surprise	-0.02717446904284487	0.16032936735278475
id-1297_AU20-33_AU22-33_AU26-66	fear	-0.42845079524218743	-0.32881107541842297
id-1297_AU22-66_AU9-100	anger	0.11685021688423293	-0.7527327924868029
id-1302_AU1-100_AU11-66_AU13-33_AU24-33	disgust	0.4320740577812335	0.38044256659982817
id-1302_AU1-33_AU14-100_AU27i-100_AU9-100	surprise	-0.6150488160030556	0.33968086303556083
id-1302_AU1-33_AU22-100	surprise	0.3242819972446154	0.43479150468551797
id-1302_AU1-33_AU22-33_AU24-66_AU43-100_AU9-66	disgust	0.23188880249894286	-0.6911373293230211
id-1302_AU10Open-33_AU14-100_AU24-33_AU43-100	disgust	0.19475036147372157	0.36413788517412127
id-1302_AU12-66_AU43-33	happiness	0.5896859782297337	-0.4755532082497852
id-1302_AU13-66_AU22-33	happiness	0.8342561996153375	-0.3478332037484143
id-1302_AU14-100_AU17-33_AU26-66_AU9-33	anger	-0.5570766153783199	0.21467830543847446
id-1302_AU14-66_AU27i-33	fear	-0.1440246859270778	-0.625012787985432
id-1302_AU15-100_AU4-100_AU5-66_AU9-100	disgust	-0.6413174694111391	-0.14945957973564675
id-1302_AU15-66_AU24-100_AU25-100_AU43-33	sadness	0.2644981653503567	-0.590591793864495
id-1302_AU17-66_AU27i-100_AU4-100_AU6-33_AU7-100	disgust	-0.6087081065597252	0.24457022138560386
id-1302_AU2-33_AU43-66	happiness	0.4936695209450151	-0.2536283777332188
id-1302_AU20-66_AU4-33_AU5-33	anger	-0.3994646949298196	0.1684817080656382
id-1302_AU26-100	surprise	-0.6078022909249636	0.5869685313254492
id-1306_AU1-66_AU11-100_AU16Open-66_AU24-66	fear	0.09782808855424154	-0.7527327924868029
id-1306_AU1-66_AU27i-33	surprise	-0.2717446904284487	-0.2744621373327332
id-1306_AU11-33_AU16Open-66	anger	0.524467252526906	0.09511064164995704
id-1306_AU11-33_AU6-66	disgust	-0.2880493718541556	-0.5842510844211647
id-1306_AU12-100_AU14-33_AU17-33_AU27i-33	fear	-0.2572516402722648	0.02808028467760637
id-1306_AU12-100_AU26-66_AU4-100_AU5-66	fear	-0.5434893808568974	-0.2554400090027418
id-1306_AU15-66_AU26-66_AU5-66	fear	-0.4945753365797766	-0.14674213283136228
id-1306_AU15-66_AU27i-66_AU43-33	disgust	-0.3387750474007994	-0.19475036147372157
id-1306_AU16Open-33_AU17-100_AU22-66_AU4-100	anger	-0.28533192494987114	-0.50272767729263
id-1306_AU16Open-66_AU17-33_AU26-100	fear	0.00815234071285346	-0.1820689425870606
