	emotion	valence	arousal
id-1273_AU17-33_AU20-33_AU7-33_AU9-66	disgust	0.04438496610331328	-0.29257845002796307
id-1273_AU22-100_AU26-33	surprise	0.5588882466478428	0.16123518298754622
id-1273_AU22-33_AU24-66_AU9-66	disgust	-0.5543591684740353	0.1630468142570692
id-1274_AU10Open-100_AU12-66_AU24-33_AU7-66	anger	-0.40852285127743454	0.11050950744090249
id-1274_AU10Open-100_AU15-100	anger	-0.6467523632197079	0.4837055489626387
id-1274_AU10Open-66_AU2-33_AU43-100_AU9-66	disgust	-0.615954631637817	0.40580540437315005
id-1274_AU11-66_AU12-66_AU24-66_AU27i-100_AU7-100	surprise	-0.3768193040607822	0.4764590238845467
id-1274_AU14-100_AU25-100_AU27i-66_AU5-33	fear	-0.3025424220103395	0.3369634161312764
id-1274_AU14-100_AU26-33	anger	-0.3315285223227074	0.2717446904284487
id-1274_AU14-33_AU6-33	anger	0.03260936285141384	0.14130723902279332
id-1274_AU15-100_AU16Open-66_AU24-33	anger	-0.6222953410811476	0.2925784500279631
id-1274_AU15-33_AU16Open-100_AU17-100_AU25-100	anger	-0.6847966198796908	0.6277302348897165
id-1274_AU16Open-33_AU27i-100_AU6-100	surprise	-0.5606998779173658	0.24457022138560383
id-1274_AU17-33_AU20-100_AU24-100_AU9-100	anger	-0.47555320824978525	-0.15398865790945424
id-1274_AU2-33_AU20-100_AU25-66_AU6-66	anger	-0.6168604472725784	0.40761703564267293
id-1274_AU2-66_AU5-33_AU6-66	anger	-0.23370043376846586	0.23913532757703485
id-1274_AU22-66_AU24-100	anger	-0.2663097966198797	0.2472876682898883
id-1274_AU26-100_AU9-33	anger	-0.5625115091868887	0.42120427016409545
id-1279_AU1-100_AU10Open-33_AU25-100_AU5-100	anger	-0.29348426566272456	0.3722902258869748
id-1279_AU1-100_AU13-66_AU22-100_AU27i-100	surprise	-0.1820689425870606	0.42211008579885695
id-1279_AU1-100_AU15-66_AU16Open-66_AU27i-100_AU43-33	happiness	0.1865980207608681	-0.7110652732877741
id-1279_AU1-33_AU10Open-33_AU24-33	sadness	0.3587029913655523	-0.17391660187420716
id-1279_AU1-33_AU14-33_AU26-33	happiness	-0.14130723902279332	0.1630468142570692
id-1279_AU10Open-100_AU24-33	sadness	-0.4103344825469576	0.4103344825469576
id-1279_AU11-33_AU12-100_AU15-33_AU26-66_AU43-100	happiness	0.45471944865027086	0.24366440575084225
id-1279_AU11-66	disgust	0.3451157568441299	-0.2255480930556124
id-1279_AU12-100	happiness	0.2418527744813193	0.14945957973564675
id-1279_AU12-100_AU15-100_AU26-100	surprise	0.12228511069280193	0.5706638498997423
id-1279_AU12-33_AU4-100_AU5-66_AU7-33	fear	-0.2527225620984573	0.3179412878012849
id-1279_AU13-66_AU20-33	fear	0.13043745140565535	-0.3532680975569833
id-1279_AU17-66_AU20-33_AU24-100_AU27i-66	fear	-0.5163149118140525	0.4157693763555265
id-1279_AU22-33_AU26-33_AU4-33	sadness	-0.32247036597509243	0.22192483051656645
id-1279_AU22-66_AU25-66_AU5-66	fear	0.010869787617137952	0.44928455484170177
id-1280_AU1-33_AU15-33_AU20-33_AU25-66	fear	-0.4483787392069404	0.4510961861112248
id-1280_AU1-66_AU10Open-33_AU43-100	disgust	-0.4103344825469576	-0.28533192494987114
id-1280_AU1-66_AU17-100_AU26-33	surprise	-0.3279052597836614	-0.06068964752902025
id-1280_AU10Open-100_AU14-33_AU24-100_AU27i-33	surprise	-0.04438496610331329	0.04347915046855178
id-1280_AU11-33_AU16Open-66_AU25-66_AU7-33	surprise	-0.23913532757703485	0.12137929505804042
id-1280_AU11-33_AU17-66_AU2-66_AU26-66_AU9-66	surprise	-0.3442099412093684	0.3605146226350753
id-1280_AU12-100_AU14-33_AU27i-66_AU4-66	fear	-0.625012787985432	0.6114255534640095
id-1280_AU13-100_AU17-100_AU4-100	sadness	-0.2400411432117963	0.17391660187420718
id-1280_AU15-100_AU26-66_AU43-66	sadness	-0.19022128329991408	-0.5353370401440439
id-1280_AU15-33_AU27i-66	fear	-0.19565617710848307	-0.2907668187584401
id-1280_AU17-66_AU43-66_AU7-33	sadness	-0.15489447354421576	-0.36685533207840576
id-1280_AU20-100_AU27i-66_AU9-33	surprise	-0.6503756257587539	0.3342459692269919
id-1280_AU26-66_AU9-100	surprise	-0.3423983099398454	0.5706638498997423
id-1280_AU7-66	anger	-0.11685021688423293	-0.2880493718541556
id-1285_AU1-66_AU12-100_AU14-66_AU16Open-33_AU24-66	fear	0.6467523632197079	0.418486823259811
id-1285_AU10Open-66_AU17-100_AU9-66	disgust	-0.19022128329991408	-0.29891915947129355
id-1285_AU11-100_AU16Open-33_AU27i-33_AU9-100	anger	-0.11685021688423293	-0.1684817080656382
id-1285_AU11-33_AU17-33_AU5-100_AU7-33	fear	-0.2581574559070263	0.5597940622826043
id-1285_AU11-33_AU20-66_AU4-66	anger	-0.15761192044850025	-0.17663404877849165
id-1285_AU11-66_AU4-33	anger	-0.17663404877849165	0.312506393992716
id-1285_AU12-33_AU17-100_AU26-100_AU43-66	happiness	0.2907668187584401	0.4918578896754921
id-1285_AU12-66_AU20-100	happiness	-0.06521872570282768	0.039855887929505805
id-1285_AU15-100_AU17-33_AU7-66_AU9-33	disgust	-0.3641378851741212	0.23913532757703485
id-1285_AU16Open-100	fear	-0.06612454133758917	0.07971177585901162
id-1285_AU16Open-33_AU5-33	fear	-0.14945957973564675	0.2663097966198797
id-1285_AU24-66_AU9-66	disgust	-0.6195778941768629	-0.04347915046855179
id-1285_AU26-100_AU4-66_AU7-100_AU9-33	disgust	-0.7282757703482424	0.6277302348897165
id-1285_AU26-33_AU5-100	surprise	0.01902212832999141	0.5679464029954577
id-1285_AU27i-100_AU4-33_AU6-100	surprise	-0.21648993670799746	0.5416777495873744
id-1289_AU1-100_AU10Open-66_AU12-66_AU17-100_AU25-100	happiness	-0.2798970311413021	0.1684817080656382
id-1289_AU1-100_AU12-100_AU13-100_AU17-33	happiness	-0.17663404877849165	-0.08695830093710358
id-1289_AU1-100_AU13-100_AU4-33	sadness	-0.3097889470884315	0.3858774604083972
id-1289_AU1-66_AU12-100_AU27i-100	surprise	0.5108800180054834	0.4809881020583542
id-1289_AU10Open-100_AU4-66_AU43-33	sadness	-0.23098298686418134	-0.3505506506526989
id-1289_AU10Open-33_AU2-66_AU24-66	anger	-0.19565617710848307	0.16032936735278475
id-1289_AU10Open-66_AU15-66_AU43-100_AU7-100	disgust	-0.5978383189425871	0.26359234971559525
id-1289_AU10Open-66_AU22-66_AU43-100_AU5-33	disgust	-0.2255480930556124	-0.5652289560911733
id-1289_AU11-100_AU7-100	disgust	-0.48279973332787723	-0.17572823314373018
id-1289_AU14-33_AU25-100_AU27i-66_AU7-33	surprise	-0.13315489830993985	0.20380851782133647
id-1289_AU17-33_AU26-66	surprise	-0.07065361951139666	-0.5751929280735497
id-1289_AU2-100	anger	0.09601645728471853	0.25906327154178777
id-1289_AU20-33_AU26-66_AU9-66	anger	-0.00815234071285346	-0.23098298686418134
id-1289_AU22-33_AU4-33_AU6-66	anger	-0.201091070917052	0.13315489830993985
id-1289_AU4-66_AU43-66_AU6-33	fear	-0.02717446904284487	-0.7989293898596391
id-1290_AU1-66_AU22-33_AU25-66	surprise	-0.17663404877849165	0.2608749028113107
id-1290_AU10Open-33_AU14-66_AU24-66	anger	-0.5978383189425871	0.5054451241969146
id-1290_AU10Open-33_AU2-66_AU9-33	disgust	-0.23098298686418134	0.4538136330155093
id-1290_AU11-100_AU15-33	anger	-0.49095207404073066	0.23913532757703485
id-1290_AU11-33_AU5-66	anger	-0.3614204382698367	0.6983838544011131
id-1290_AU11-66_AU16Open-100_AU43-33_AU6-33	anger	-0.6005557658468715	0.20652596472562101
id-1290_AU12-66_AU15-33_AU24-33	anger	-0.5924034251340181	0.1875038363956296
id-1290_AU13-100_AU20-33_AU25-33	anger	-0.40127632619934256	0.24275859011608084
id-1290_AU14-66_AU16Open-100_AU27i-33	anger	-0.32337618160985393	-0.26902724352416424
id-1290_AU2-100_AU20-33_AU24-33_AU25-66_AU6-66	anger	-0.5326195932397594	0.5353370401440439
id-1290_AU2-100_AU9-66	disgust	-0.23913532757703485	0.3179412878012849
id-1290_AU22-33	anger	-0.13677816084898584	-0.10416879799757202
id-1290_AU24-100_AU9-33	disgust	-0.6703035697235068	0.0027174469042845067
id-1290_AU24-33_AU25-66_AU4-66	anger	-0.509974202370722	0.20018525528229056
id-1291_AU1-100_AU14-100_AU24-66	happiness	0.08695830093710358	0.1440246859270778
id-1291_AU10Open-33_AU11-100_AU15-100	disgust	-0.2608749028113107	0.38044256659982817
id-1291_AU10Open-66_AU13-33_AU4-33_AU6-100	disgust	-0.3559855444612677	0.5869685313254491
id-1291_AU10Open-66_AU15-33_AU20-100_AU4-100	disgust	-0.6494698101239924	0.2608749028113107
id-1291_AU10Open-66_AU22-66_AU27i-66_AU9-100	anger	-0.7771898146253633	0.7146885358268201
id-1291_AU12-33_AU17-100_AU5-66	happiness	-0.1521770266399313	0.1440246859270778
id-1291_AU13-66_AU7-33_AU9-66	disgust	-0.4230159014336185	-0.3369634161312764
id-1291_AU14-100_AU15-66	happiness	0.015398865790945432	-0.28261447804558665
id-1291_AU14-33_AU7-33	happiness	0.1820689425870606	-0.2762737686022561
id-1291_AU15-66_AU20-66_AU7-100	disgust	-0.2771795842370177	0.19022128329991408
id-1291_AU17-33_AU24-66	sadness	-0.14945957973564675	-0.7119710889225355
id-1291_AU2-66_AU43-100_AU9-100	disgust	-0.3152238408970005	0.22101901488180495
id-1291_AU20-33_AU24-100_AU25-33_AU27i-100	sadness	-0.3378692317660379	0.4076170356426731
id-1291_AU4-100_AU43-33_AU7-66	anger	-0.23732369630751182	0.14040142338803183
id-1293_AU1-100_AU12-33_AU13-33_AU22-100	happiness	0.30435405327986254	0.23913532757703482
id-1293_AU1-33_AU22-33_AU27i-100	fear	-0.21739575234275896	0.23913532757703485
id-1293_AU10Open-100_AU11-33_AU14-33_AU22-33_AU27i-33	fear	-0.05163149118140525	-0.21739575234275896
id-1293_AU10Open-66_AU26-100_AU27i-66_AU6-100	surprise	-0.23913532757703485	0.2092434116299055
id-1293_AU13-100	anger	-0.36685533207840576	-0.11141532307566396
id-1293_AU14-33_AU15-33_AU43-66	happiness	-0.1521770266399313	-0.3505506506526989
id-1293_AU15-33_AU17-100_AU27i-33_AU7-100	fear	-0.2798970311413021	-0.19293873020419855
id-1293_AU17-66_AU22-100_AU26-100_AU5-100	fear	-0.40489958873838855	0.8804527969881736
id-1293_AU2-33_AU25-33_AU7-100	anger	-0.3260936285141384	0.23913532757703485
id-1293_AU2-66_AU22-33_AU26-66_AU9-66	surprise	-0.38587746040839715	0.13858979211850883
id-1293_AU22-100_AU24-33	sadness	-0.100545535458526	0.1440246859270778
id-1293_AU22-66_AU25-100_AU5-33_AU9-33	disgust	-0.22283064615132794	0.08424085403281907
id-1293_AU24-33_AU27i-33_AU4-33	fear	-0.2472876682898883	-0.20652596472562101
id-1293_AU6-33_AU7-66	anger	-0.45381363301550937	-0.0208337595995144
id-1294_AU10Open-33_AU7-100	disgust	-0.00815234071285346	0.20380851782133647
id-1294_AU10Open-66_AU27i-66_AU43-33_AU7-66	happiness	0.13043745140565535	-0.524467252526906
id-1294_AU11-100_AU2-100_AU24-33	happiness	0.1875038363956296	-0.4936695209450151
id-1294_AU11-33_AU14-33_AU17-33_AU4-100	anger	-0.4701183144412162	-0.11956766378851742
id-1294_AU11-66_AU20-33_AU25-33	fear	-0.1240967419623249	-0.3813483822345896
id-1294_AU11-66_AU43-33_AU5-33	happiness	0.418486823259811	-0.4945753365797766
id-1294_AU12-100_AU24-66_AU27i-33	surprise	0.0625012787985432	0.5108800180054835
id-1294_AU12-33_AU13-33_AU15-100_AU22-33	happiness	0.08967574784138807	-0.07337106641568114
id-1294_AU13-100_AU2-66_AU6-33	happiness	0.6766442791668373	0.21196085853419
id-1294_AU13-33	happiness	0.05434893808568974	-0.23370043376846586
id-1294_AU13-33_AU26-33_AU27i-100_AU9-66	happiness	0.04891404427712077	0.5217498056226214
id-1294_AU13-66_AU15-33_AU24-100_AU4-66	sadness	-0.33605760049651484	0.43750895158980235
id-1294_AU15-66_AU2-66_AU6-100	happiness	0.625012787985432	0.2364178806727504
id-1294_AU16Open-100_AU20-33_AU43-33	happiness	0.1521770266399313	-0.8342561996153375
id-1294_AU16Open-66_AU7-100	happiness	0.2708388747936872	-0.5525475372045122
id-1295_AU1-100_AU16Open-100_AU24-33_AU4-100	sadness	-0.312506393992716	0.24457022138560386
id-1295_AU1-33_AU14-33_AU6-66	surprise	-0.5869685313254491	0.23098298686418134
id-1295_AU1-33_AU16Open-100_AU22-66_AU4-33	fear	-0.3777251196955437	0.14674213283136228
id-1295_AU10Open-33_AU11-66_AU17-33_AU5-100	anger	-0.6639628602801763	0.6096139221944866
id-1295_AU10Open-66_AU20-66_AU27i-66	surprise	-0.23370043376846586	0.03623262539045983
id-1295_AU11-33_AU12-100_AU13-100_AU20-33_AU9-66	anger	-0.7744723677210787	0.36685533207840576
id-1295_AU11-66_AU13-66_AU17-33_AU9-66	anger	-0.21830156797752046	0.05163149118140523
id-1295_AU11-66_AU24-66_AU43-100_AU6-33	anger	-0.18206894258706063	-0.16938752370039975
id-1295_AU12-33_AU2-66_AU27i-66	surprise	0.20833759599514404	0.2826144780455866
id-1295_AU12-66_AU17-66_AU25-66_AU9-100	anger	-0.2201131992470434	0.5135974649097681
id-1295_AU13-33_AU5-66	anger	-0.4429438453983714	0.19293873020419855
id-1295_AU15-66_AU17-33_AU20-33_AU25-66	anger	-0.5434893808568974	-0.04529078173807478
id-1295_AU22-66_AU4-100	anger	-0.2500051151941728	0.4483787392069404
id-1295_AU24-100_AU27i-33	surprise	-0.11956766378851742	0.33424596922699185
id-1296_AU1-33_AU14-66_AU15-66_AU5-100	anger	0.24457022138560386	0.2608749028113107
id-1296_AU1-66_AU11-33	disgust	-0.0905815634761496	0.08152340712853458
id-1296_AU1-66_AU17-100_AU27i-33_AU4-66_AU5-100	sadness	-0.1856922051261066	0.8424085403281909
id-1296_AU11-33_AU22-66_AU25-33	fear	-0.057066384989974225	-0.4510961861112248
id-1296_AU11-66_AU26-66_AU4-66_AU6-100	surprise	-0.3079773158189085	0.2481934839246498
id-1296_AU12-100_AU14-66_AU17-100	happiness	0.1521770266399313	0.07608851331996565
id-1296_AU12-100_AU9-33	disgust	-0.29891915947129355	-0.105980429267095
id-1296_AU12-66_AU6-66	anger	-0.03713844102522132	-0.23551206503798885
id-1296_AU13-66_AU14-100_AU17-66	happiness	-0.04981985991188228	-0.10598042926709496
id-1296_AU14-66_AU4-66_AU43-100_AU6-66	anger	-0.201091070917052	0.19565617710848307
id-1296_AU15-66_AU24-66	sadness	-0.2282655399598969	0.19837362401276756
id-1296_AU16Open-100_AU17-100_AU27i-33	surprise	-0.5054451241969146	-0.1630468142570692
id-1296_AU17-66_AU26-66_AU4-66	sadness	-0.1630468142570692	0.29348426566272456
id-1296_AU22-33_AU24-100_AU7-33_AU9-100	disgust	-0.31250639399271596	-0.07518269768520414
id-1296_AU22-66_AU24-66_AU25-66_AU5-66_AU6-100	fear	-0.5462068277611818	0.7934944960510701
id-1297_AU1-100_AU11-33_AU14-33_AU24-66	anger	-0.2789912155065406	-0.13677816084898586
id-1297_AU1-66_AU11-66	anger	-0.42392171706838	-0.1277200045013709
id-1297_AU10Open-100_AU13-100_AU16Open-100_AU22-66_AU25-100	anger	-0.2554400090027418	0.3260936285141384
id-1297_AU10Open-100_AU6-100	anger	-0.3496448350179373	0.107792060536618
id-1297_AU10Open-66_AU5-66_AU9-100	anger	-0.1630468142570692	0.13043745140565535
id-1297_AU11-100_AU12-66_AU4-33_AU6-33	anger	-0.6304476817940009	0.14945957973564675
id-1297_AU11-100_AU24-33	anger	-0.1250025575970864	-0.31975291907080794
id-1297_AU13-100_AU20-66_AU5-100_AU6-100	anger	-0.13043745140565535	0.4646834206326473
id-1297_AU13-66_AU7-33_AU9-33	anger	-0.37319604152173613	-0.0425733348337903
id-1297_AU2-66_AU22-66	anger	-0.20109107091705206	0.49910441475358414
id-1297_AU20-33_AU22-33_AU26-66	anger	-0.23641788067275038	-0.27899121550654066
id-1297_AU22-66_AU9-100	anger	-0.2527225620984573	-0.3043540532798626
id-1302_AU1-100_AU11-66_AU13-33_AU24-33	sadness	-0.17391660187420716	-0.3858774604083972
id-1302_AU1-33_AU14-100_AU27i-100_AU9-100	surprise	0.105980429267095	0.4157693763555265
id-1302_AU1-33_AU22-100	surprise	-0.14674213283136228	0.6059906596554406
id-1302_AU1-33_AU22-33_AU24-66_AU43-100_AU9-66	anger	-0.06521872570282768	-0.2382295119422733
id-1302_AU12-66_AU43-33	happiness	0.2500051151941728	-0.7717549208167943
id-1302_AU13-66_AU22-33	happiness	-0.019927943964752906	-0.38316001350411266
id-1302_AU14-100_AU17-33_AU26-66_AU9-33	disgust	-0.17391660187420716	-0.2255480930556124
id-1302_AU14-66_AU27i-33	surprise	0.27717958423701766	0.28170866241082515
id-1302_AU15-100_AU4-100_AU5-66_AU9-100	disgust	-0.3913123542169661	0.12047347942327892
id-1302_AU15-66_AU24-100_AU25-100_AU43-33	sadness	0.017210497060468413	-0.36413788517412127
id-1302_AU17-66_AU27i-100_AU4-100_AU6-33_AU7-100	sadness	-0.29620171256700906	0.6494698101239924
id-1302_AU2-33_AU43-66	happiness	0.1630468142570692	-0.6467523632197079
id-1302_AU20-66_AU4-33_AU5-33	anger	-0.4864229958669232	0.17935149568277614
id-1302_AU26-100	surprise	-0.08967574784138807	-0.29891915947129355
id-1306_AU1-66_AU27i-33	surprise	-0.07155943514615817	-0.15489447354421573
id-1306_AU11-33_AU16Open-66	anger	-0.19022128329991408	-0.40489958873838855
id-1306_AU11-33_AU6-66	anger	-0.2500051151941728	0.3831600135041127
id-1306_AU12-100_AU14-33_AU17-33_AU27i-33	surprise	-0.13315489830993985	-0.15761192044850025
id-1306_AU12-100_AU26-66_AU4-100_AU5-66	anger	-0.6277302348897165	0.3097889470884315
id-1306_AU15-66_AU26-66_AU5-66	fear	-0.44928455484170177	0.6222953410811475
id-1306_AU16Open-33_AU17-100_AU22-66_AU4-100	anger	-0.11141532307566396	-0.4510961861112248
id-1306_AU16Open-66_AU17-33_AU26-100	surprise	-0.3423983099398453	0.014493050156183915
id-1306_AU16Open-66_AU2-33_AU5-33_AU6-100	anger	-0.5253730681616674	0.23822951194227335
id-1306_AU17-100_AU5-66	anger	-0.6847966198796908	0.32337618160985393
id-1306_AU22-66_AU25-33_AU43-33	sadness	-0.5054451241969146	-0.11685021688423293
id-1306_AU24-66_AU43-100_AU7-100	sadness	0.03260936285141386	-0.3523622819222218
id-1306_AU43-100_AU9-33	disgust	-0.5733812968040267	0.07608851331996565
id-1307_AU1-100_AU13-100	anger	-0.1657642611613537	0.15761192044850025
id-1307_AU1-33_AU10Open-100_AU4-66_AU9-33	disgust	-0.19746780837800604	-0.07699432895472715
id-1307_AU1-33_AU16Open-33_AU22-100_AU27i-33	fear	-0.2907668187584401	0.3478332037484143
id-1307_AU1-66_AU10Open-100_AU6-33	anger	-0.22826553995989687	-0.2563458246375033
id-1307_AU10Open-33_AU12-100_AU17-33	happiness	0.4646834206326473	-0.21739575234275896
id-1307_AU10Open-66_AU17-33_AU22-33_AU9-100	disgust	-0.43750895158980235	0.14311887029231632
id-1307_AU11-66_AU20-33_AU7-100_AU9-66	disgust	-0.5706638498997423	0.1250025575970864
id-1307_AU13-66_AU14-66_AU43-33	happiness	0.1711991549699227	-0.5733812968040267
id-1307_AU16Open-100_AU22-100_AU6-100_AU7-33	happiness	0.17663404877849165	-0.24457022138560386
id-1307_AU16Open-33_AU2-100_AU5-33_AU6-66	anger	-0.36685533207840576	0.4918578896754921
id-1307_AU16Open-66_AU17-66_AU43-33	happiness	0.11685021688423293	-0.5905917938644951
id-1307_AU17-33_AU4-33_AU5-33	anger	-0.3885949073126817	0.3478332037484143
id-1307_AU17-66_AU2-100_AU7-66	anger	-0.5054451241969146	0.13858979211850886
