	emotion	valence	arousal
id-1260_AU1-100_AU16Open-100_AU2-33	fear	-0.3858774604083972	-0.2255480930556124
id-1260_AU11-66_AU14-66_AU43-33	happiness	-0.17391660187420716	-0.9076272660310184
id-1260_AU12-100_AU4-66_AU43-66	happiness	0.4864229958669232	-0.4701183144412162
id-1260_AU12-33	happiness	0.23913532757703485	-0.8804527969881736
id-1260_AU12-66_AU20-100_AU22-66_AU43-66	happiness	-0.10688624490185648	-0.34873901938317586
id-1260_AU12-66_AU25-33	happiness	-0.08695830093710356	-0.15489447354421573
id-1260_AU13-33_AU4-66	sadness	-0.226453908690374	-0.6159546316378169
id-1260_AU13-66_AU4-100_AU5-33_AU9-100	sadness	-0.28352029368034803	-0.12137929505804067
id-1260_AU14-100_AU17-33_AU2-66_AU27i-100	surprise	-0.02717446904284487	-0.009963971982376437
id-1260_AU14-33_AU20-33_AU25-33	happiness	0.1521770266399313	-0.7744723677210787
id-1260_AU17-33_AU24-100_AU6-33	sadness	-0.524467252526906	0.17663404877849165
id-1260_AU20-100_AU25-33_AU4-33	sadness	-0.20743178036038232	-0.5833452687864032
id-1260_AU22-100_AU25-100_AU26-100	fear	-0.12862582013613233	-0.042573334833790354
id-1260_AU24-66_AU26-66_AU5-33_AU6-66	fear	-0.2201131992470434	-0.50272767729263
id-1260_AU9-33	disgust	0.0	0.0
id-1264_AU10Open-33_AU11-100_AU2-66_AU20-100	fear	-0.4891404427712077	0.01630468142570692
id-1264_AU10Open-33_AU12-66	anger	-0.08152340712853466	-0.22735972432513532
id-1264_AU10Open-33_AU25-66_AU4-66	anger	-0.28895518748891696	-0.3206587347055693
id-1264_AU10Open-66_AU25-66_AU43-33	disgust	-0.01630468142570692	-0.8097991774767771
id-1264_AU11-33_AU13-33_AU22-33	happiness	0.38044256659982817	-0.8152340712853461
id-1264_AU13-100_AU16Open-100_AU20-66_AU26-33_AU7-66	sadness	-0.00815234071285346	-0.0407617035642673
id-1264_AU14-33_AU16Open-100_AU20-33	fear	0.4837055489626387	0.1684817080656382
id-1264_AU14-33_AU20-100_AU22-66_AU6-100	happiness	0.5271846994311907	0.11775603251899432
id-1264_AU14-66_AU15-66_AU20-66_AU6-33	happiness	-0.11503858561470964	-0.5289963307007133
id-1264_AU15-66_AU24-33_AU4-100	sadness	0.00815234071285346	-0.6087081065597252
id-1264_AU22-100_AU24-66_AU25-100_AU9-100	disgust	-0.4945753365797766	0.2201131992470434
id-1264_AU22-100_AU26-33	surprise	-0.010869787617137949	0.23098298686418134
id-1266_AU1-33_AU10Open-100_AU11-66_AU12-100_AU14-33	happiness	0.6983838544011131	0.4293566108769489
id-1266_AU1-66_AU12-100_AU24-100	happiness	0.5489242746654663	0.6195778941768629
id-1266_AU15-33_AU24-66_AU27i-66_AU6-100	surprise	0.0	0.0
id-1266_AU17-100_AU20-66	fear	-0.25996908717654904	-0.0027174469042843263
id-1269_AU1-66_AU16Open-33_AU20-66	fear	-0.22283064615132797	-0.47555320824978514
id-1269_AU10Open-100_AU20-100_AU25-33	anger	-0.1875038363956296	0.2201131992470434
id-1269_AU10Open-33	anger	-0.3858774604083972	-0.5706638498997423
id-1269_AU10Open-66_AU20-66_AU26-66_AU43-66	sadness	-0.4058054043731503	0.18659802076086804
id-1269_AU11-100_AU13-33_AU25-100	anger	-0.019927943964752906	-0.4610601580936013
id-1269_AU11-100_AU25-33_AU43-66	disgust	-0.27355632169797167	-0.5652289560911733
id-1269_AU12-100_AU2-66_AU20-33_AU43-66	happiness	0.14493050156183931	-0.3224703659750925
id-1269_AU12-33_AU17-66_AU9-100	anger	0.1829747582218221	0.06793617260711216
id-1269_AU13-33_AU15-100	sadness	-0.08061759149377312	-0.6974780387663516
id-1269_AU14-100_AU20-100_AU5-66	happiness	-0.10326298236281066	-0.45653107991979364
id-1269_AU14-33_AU25-66	happiness	0.6712093853582682	-0.8179515181896305
id-1269_AU15-66_AU16Open-66_AU26-33_AU27i-100	surprise	-0.03260936285141434	-0.0009058156347613681
id-1269_AU15-66_AU17-33_AU24-100	sadness	-0.3532680975569833	-0.7744723677210787
id-1269_AU16Open-66_AU5-100	anger	-0.3306227066879459	-0.05887801625949723
id-1269_AU17-33_AU24-33_AU6-66	anger	-0.11594440124947143	-0.39312398548648914
id-1270_AU1-100_AU11-33_AU24-33_AU6-33	anger	-0.19384454583896002	-0.3750076727912593
id-1270_AU10Open-33_AU16Open-33_AU22-100_AU7-66	anger	-0.7011013013053977	0.3885949073126817
id-1270_AU10Open-66_AU12-33_AU14-33	happiness	0.6467523632197079	0.28261447804558665
id-1270_AU11-100_AU15-100_AU20-66_AU7-66	sadness	-0.35507972882650635	-0.2916726343932016
id-1270_AU12-100_AU13-100_AU14-66_AU2-100_AU25-66	happiness	0.7038187482096822	0.533525408874521
id-1270_AU13-100_AU17-100_AU25-100	sadness	0.023551206503798886	-0.4664950519021702
id-1270_AU14-66_AU15-100_AU43-33	sadness	-0.012681418886661001	-0.5126916492750067
id-1270_AU15-33_AU22-66	sadness	-0.10235716672804901	-0.61776626290734
id-1270_AU16Open-66_AU20-66_AU6-66	anger	-0.100545535458526	-0.786247970972978
id-1270_AU26-100	surprise	-0.14130723902279332	-0.10235716672804897
id-1273_AU1-100_AU14-66_AU25-33_AU5-100	surprise	0.3940298011212506	-0.5516417215697509
id-1273_AU1-33_AU13-33_AU26-33	happiness	0.3577971757307908	-0.6657744915496994
id-1273_AU10Open-66_AU12-66_AU25-66	happiness	0.6684919384539837	0.5625115091868887
id-1273_AU11-100_AU15-33_AU20-33	disgust	-0.0054348938085689745	-0.5108800180054835
id-1273_AU11-33_AU14-33_AU26-100	happiness	0.5806278218821187	0.15308284227469274
id-1273_AU12-100_AU16Open-100_AU5-66	happiness	0.5462068277611818	0.7934944960510701
id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	happiness	0.4827997333278769	0.3985588792950579
id-1273_AU13-33_AU4-100_AU9-100	disgust	-0.21196085853419	-0.6440349163154233
id-1273_AU15-100_AU2-100	sadness	-0.003623262539045983	-0.22735972432513543
id-1273_AU15-66_AU20-66_AU5-66	fear	-0.6902315136882597	-0.2364178806727504
id-1273_AU16Open-33_AU22-100_AU24-100_AU9-100	anger	-0.5597940622826043	0.2663097966198797
id-1273_AU17-33_AU20-33_AU7-33_AU9-66	happiness	0.0	-0.5407719339526129
id-1273_AU22-100_AU26-33	surprise	0.19565617710848304	0.10869787617137949
id-1274_AU10Open-100_AU12-66_AU24-33_AU7-66	anger	-0.5000102303883456	0.2418527744813193
id-1274_AU10Open-100_AU15-100	disgust	-0.4538136330155093	0.19565617710848307
id-1274_AU10Open-66_AU2-33_AU43-100_AU9-66	disgust	-0.5090683867359603	0.148553764100885
id-1274_AU14-100_AU25-100_AU27i-66_AU5-33	surprise	-0.09782808855424154	0.5760987437083112
id-1274_AU14-100_AU26-33	anger	-0.4972927834840611	0.010869787617137949
id-1274_AU14-33_AU6-33	happiness	-0.1250025575970864	-0.8424085403281909
id-1274_AU15-100_AU16Open-66_AU24-33	anger	-0.08514666966758033	-0.756356055025849
id-1274_AU15-33_AU16Open-100_AU17-100_AU25-100	anger	-0.3849716447736357	-0.026268653408083653
id-1274_AU16Open-33_AU27i-100_AU6-100	anger	0.00815234071285346	0.4864229958669232
id-1274_AU17-33_AU20-100_AU24-100_AU9-100	anger	-0.5978383189425871	0.6413174694111391
id-1274_AU2-33_AU20-100_AU25-66_AU6-66	anger	-0.5978383189425871	0.2092434116299055
id-1274_AU2-66_AU5-33_AU6-66	anger	-0.06612454133758919	-0.45290781738074776
id-1274_AU22-66_AU24-100	anger	-0.12228511069280201	-0.71468853582682
id-1274_AU26-100_AU9-33	anger	-0.6358825756025699	0.6467523632197079
id-1279_AU1-100_AU13-66_AU22-100_AU27i-100	surprise	0.5271846994311905	0.7907770491467857
id-1279_AU1-33_AU10Open-33_AU24-33	happiness	0.5706638498997423	-0.40761703564267293
id-1279_AU1-33_AU14-33_AU26-33	happiness	0.612331369098771	-0.30978894708843147
id-1279_AU10Open-100_AU24-33	disgust	-0.00815234071285346	-0.3423983099398454
id-1279_AU11-33_AU12-100_AU15-33_AU26-66_AU43-100	happiness	0.6222953410811475	0.5108800180054835
id-1279_AU12-100	happiness	0.5951208720383027	0.804364283668208
id-1279_AU12-100_AU15-100_AU26-100	happiness	0.7364281110610958	0.6902315136882597
id-1279_AU12-33_AU4-100_AU5-66_AU7-33	happiness	0.2907668187584401	-0.7391455579653804
id-1279_AU13-66_AU20-33	happiness	-0.09511064164995704	-0.36685533207840576
id-1279_AU17-66_AU20-33_AU24-100_AU27i-66	fear	-0.11050950744090267	-0.37681930406078235
id-1279_AU22-33_AU26-33_AU4-33	sadness	0.28080284677606365	-0.317941287801285
id-1279_AU22-66_AU25-66_AU5-66	happiness	0.3423983099398453	-0.657622150836846
id-1280_AU1-33_AU15-33_AU20-33_AU25-66	fear	-0.010869787617137949	-0.4402263984940868
id-1280_AU1-66_AU10Open-33_AU43-100	disgust	-0.07608851331996565	-0.8478434341367599
id-1280_AU1-66_AU17-100_AU26-33	surprise	-0.3885949073126817	0.28261447804558665
id-1280_AU10Open-100_AU14-33_AU24-100_AU27i-33	anger	0.3532680975569833	0.5489242746654663
