	emotion	valence	arousal
id-1264_AU14-33_AU16Open-100_AU20-33	fear	-0.17663404877849165	0.14945957973564675
id-1264_AU14-33_AU20-100_AU22-66_AU6-100	happiness	0.3695727789826902	0.21467830543847446
id-1264_AU14-66_AU15-66_AU20-66_AU6-33	sadness	-0.4945753365797766	0.20652596472562101
id-1264_AU15-66_AU24-33_AU4-100	sadness	-0.3433041255746068	-0.20471433345609802
id-1264_AU22-100_AU24-66_AU25-100_AU9-100	surprise	-0.5163149118140525	0.4402263984940868
id-1264_AU22-100_AU26-33	surprise	-0.14221305465755482	0.30888313145367
id-1264_AU26-100_AU6-66_AU7-33	disgust	-0.2038085178213365	0.27446213733273317
id-1266_AU1-33_AU10Open-100_AU11-66_AU12-100_AU14-33	happiness	0.3043540532798625	0.4193926388945724
id-1266_AU1-66_AU12-100_AU24-100	happiness	0.7636025801039408	0.2717446904284487
id-1266_AU11-66_AU17-100_AU43-66_AU6-66	disgust	-0.24819348392464982	-0.3405866786703223
id-1266_AU11-66_AU17-100_AU7-33	sadness	-0.22283064615132792	-0.09782808855424154
id-1266_AU13-66_AU15-100_AU16Open-66_AU22-66_AU9-100	anger	-0.21739575234275896	-0.1684817080656382
id-1266_AU13-66_AU17-100_AU2-100_AU9-33	sadness	0.010869787617137952	0.37047859461745175
id-1266_AU14-66_AU16Open-66_AU27i-33_AU43-66	surprise	-0.3260936285141384	-0.5000102303883456
id-1266_AU15-33_AU24-66_AU27i-66_AU6-100	happiness	0.3641378851741212	-0.20652596472562101
id-1266_AU15-33_AU5-66_AU9-33	anger	0.3206587347055695	0.15489447354421576
id-1266_AU17-100_AU20-66	sadness	0.3614204382698367	-0.07608851331996565
id-1266_AU17-33_AU24-33_AU26-66	surprise	-0.1630468142570692	0.17935149568277614
id-1266_AU20-100_AU22-100_AU24-100_AU25-66_AU6-66	happiness	0.09511064164995704	0.5815336375168803
id-1266_AU25-100_AU4-100	sadness	-0.28533192494987114	0.29348426566272456
id-1266_AU25-33_AU4-33	sadness	0.5815336375168803	0.1684817080656382
id-1269_AU1-66_AU16Open-33_AU20-66	surprise	-0.38044256659982817	-0.2255480930556124
id-1269_AU10Open-100_AU20-100_AU25-33	anger	-0.6630570446454148	0.2952958969322476
id-1269_AU10Open-33	disgust	-0.6829849886101678	0.27899121550654066
id-1269_AU10Open-66_AU20-66_AU26-66_AU43-66	disgust	-0.7020071169401593	0.5181265430835755
id-1269_AU11-100_AU13-33_AU25-100	happiness	-0.4510961861112248	0.15761192044850025
id-1269_AU11-100_AU25-33_AU43-66	surprise	-0.31884710343604644	-0.04438496610331327
id-1269_AU12-100_AU2-66_AU20-33_AU43-66	happiness	0.5616056935521273	-0.29348426566272456
id-1269_AU12-33_AU17-66_AU9-100	happiness	0.2798970311413021	0.2418527744813193
id-1269_AU13-33_AU15-100	happiness	0.20652596472562101	-0.1250025575970864
id-1269_AU14-100_AU20-100_AU5-66	happiness	-0.07246525078091966	0.32881107541842297
id-1269_AU14-33_AU25-66	happiness	0.3587029913655523	-0.24457022138560386
id-1269_AU15-66_AU16Open-66_AU26-33_AU27i-100	surprise	-0.15851773608326172	0.03260936285141385
id-1269_AU15-66_AU17-33_AU24-100	sadness	-0.11956766378851742	-0.17935149568277614
id-1269_AU16Open-66_AU5-100	fear	-0.33968086303556083	0.8288213058067685
id-1269_AU17-33	happiness	0.13134326704041685	-0.5462068277611819
id-1269_AU17-33_AU24-33_AU6-66	surprise	0.3885949073126817	0.2201131992470434
id-1270_AU1-100_AU11-33_AU24-33_AU6-33	sadness	0.2744621373327332	-0.08967574784138807
id-1270_AU10Open-33_AU16Open-33_AU22-100_AU7-66	anger	-0.8224805963634382	0.7210292452701506
id-1270_AU10Open-66_AU12-33_AU14-33	happiness	0.8261038589024841	0.23913532757703485
id-1270_AU11-100_AU15-100_AU20-66_AU7-66	sadness	-0.4674008675369317	-0.0670303569723507
id-1270_AU11-33_AU17-66	sadness	0.22283064615132792	0.09782808855424154
id-1270_AU12-100_AU13-100_AU14-66_AU2-100_AU25-66	happiness	0.19565617710848307	0.5217498056226214
id-1270_AU12-33_AU15-33_AU17-100_AU24-66	happiness	0.3478332037484143	-0.11956766378851742
id-1270_AU13-100_AU17-100_AU25-100	sadness	-0.12228511069280193	0.20380851782133647
id-1270_AU14-66_AU15-100_AU43-33	sadness	0.4782706551540697	-0.3641378851741212
id-1270_AU15-33_AU22-66	sadness	-0.23913532757703485	-0.19022128329991408
id-1270_AU16Open-66_AU20-66_AU6-66	anger	0.13858979211850886	0.5108800180054835
id-1270_AU2-33_AU24-66_AU4-66	happiness	0.09782808855424154	0.3260936285141384
id-1270_AU22-66_AU26-100	surprise	0.24457022138560386	0.24457022138560386
id-1270_AU26-100	surprise	-0.11413276997994845	-0.3260936285141384
id-1270_AU5-33_AU7-100	anger	-0.5507359059349893	0.08333503839805763
id-1273_AU1-100_AU14-66_AU25-33_AU5-100	happiness	0.8505608810410444	0.28533192494987114
id-1273_AU1-33_AU13-33_AU26-33	happiness	0.6947605918620671	0.11141532307566394
id-1273_AU1-33_AU25-100_AU4-33	happiness	0.20290270218657505	0.038044256659982824
id-1273_AU10Open-66_AU12-66_AU25-66	happiness	0.3251878128793769	0.3378692317660379
id-1273_AU11-100_AU15-33_AU20-33	sadness	-0.13858979211850886	-0.3559855444612677
id-1273_AU11-33_AU14-33_AU26-100	happiness	0.8532783279453289	0.23370043376846586
id-1273_AU12-100_AU16Open-100_AU5-66	happiness	0.14493050156183931	0.5987441345773487
id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	happiness	0.215584121073236	0.5570766153783198
id-1273_AU13-33_AU4-100_AU9-100	sadness	-0.07337106641568114	-0.23913532757703485
id-1273_AU15-100_AU2-100	surprise	-0.3777251196955437	0.6712093853582682
id-1273_AU15-66_AU20-66_AU5-66	fear	-0.25906327154178777	-0.04438496610331329
id-1273_AU16Open-33_AU17-100_AU22-100	surprise	0.1856922051261066	-0.0833350383980576
id-1273_AU16Open-33_AU22-100_AU24-100_AU9-100	anger	-0.4402263984940868	0.3315285223227074
id-1273_AU17-33_AU20-33_AU7-33_AU9-66	sadness	0.1684817080656382	0.3641378851741212
id-1273_AU22-100_AU26-33	surprise	0.2364178806727504	-0.21467830543847446
id-1273_AU22-33_AU24-66_AU9-66	disgust	-0.33877504740079933	-0.5751929280735497
id-1274_AU10Open-100_AU12-66_AU24-33_AU7-66	happiness	-0.2798970311413021	0.38044256659982817
id-1274_AU10Open-100_AU15-100	anger	-0.7907770491467857	0.7690374739125099
id-1274_AU10Open-66_AU2-33_AU43-100_AU9-66	anger	-0.8641481155624668	0.8713946406405588
id-1274_AU11-66_AU12-66_AU24-66_AU27i-100_AU7-100	happiness	0.7690374739125099	0.4972927834840611
id-1274_AU14-100_AU25-100_AU27i-66_AU5-33	fear	-0.16938752370039967	0.4320740577812334
id-1274_AU14-100_AU26-33	surprise	-0.19022128329991408	-0.23370043376846586
id-1274_AU14-33_AU6-33	happiness	0.01630468142570693	0.19837362401276756
id-1274_AU15-100_AU16Open-66_AU24-33	sadness	0.11141532307566396	-0.13315489830993985
id-1274_AU15-33_AU16Open-100_AU17-100_AU25-100	anger	-0.418486823259811	0.05434893808568974
id-1274_AU16Open-33_AU27i-100_AU6-100	surprise	-0.21196085853419	0.5380544870483285
id-1274_AU17-33_AU20-100_AU24-100_AU9-100	anger	-0.6684919384539837	0.4266391639726645
id-1274_AU2-33_AU20-100_AU25-66_AU6-66	surprise	-0.3505506506526988	-0.015398865790945432
id-1274_AU2-66_AU5-33_AU6-66	disgust	-0.00815234071285346	0.418486823259811
id-1274_AU22-66_AU24-100	happiness	0.21739575234275896	-0.3260936285141384
id-1274_AU26-100_AU9-33	anger	-0.625012787985432	0.1657642611613537
id-1279_AU1-100_AU10Open-33_AU25-100_AU5-100	fear	0.4103344825469576	0.7038187482096819
id-1279_AU1-100_AU13-66_AU22-100_AU27i-100	surprise	0.2364178806727503	0.5652289560911733
id-1279_AU1-100_AU15-66_AU16Open-66_AU27i-100_AU43-33	surprise	0.1530828422746928	-0.517220727448814
id-1279_AU1-33_AU10Open-33_AU24-33	happiness	0.7608851331996563	-0.0625012787985432
id-1279_AU1-33_AU14-33_AU26-33	happiness	0.8070817305724926	0.3097889470884315
id-1279_AU10Open-100_AU24-33	happiness	-0.00815234071285346	-0.3079773158189085
id-1279_AU11-33_AU12-100_AU15-33_AU26-66_AU43-100	happiness	0.4918578896754921	0.1684817080656382
id-1279_AU11-66	disgust	-0.1711991549699227	-0.11685021688423293
id-1279_AU12-100	happiness	0.100545535458526	0.24457022138560386
id-1279_AU12-100_AU15-100_AU26-100	happiness	0.6032732127511561	0.7500153455825184
id-1279_AU12-33_AU4-100_AU5-66_AU7-33	sadness	0.19837362401276756	0.07608851331996565
id-1279_AU13-66_AU20-33	surprise	0.2717446904284487	-0.3840658291388741
id-1279_AU17-66_AU20-33_AU24-100_AU27i-66	fear	-0.29891915947129355	0.11956766378851742
id-1279_AU22-33_AU26-33_AU4-33	sadness	-0.38587746040839715	-0.07608851331996565
id-1279_AU22-66_AU25-66_AU5-66	fear	0.06068964752902024	0.4674008675369317
id-1280_AU1-33_AU15-33_AU20-33_AU25-66	surprise	-0.3885949073126817	-0.19837362401276756
id-1280_AU1-66_AU17-100_AU26-33	fear	-0.25996908717654926	0.21377248980371297
id-1280_AU10Open-100_AU14-33_AU24-100_AU27i-33	surprise	-0.23460624940322736	0.00905815634761493
id-1280_AU11-100_AU26-100_AU27i-100_AU43-66	surprise	0.2880493718541556	0.2798970311413021
id-1280_AU11-33_AU16Open-66_AU25-66_AU7-33	fear	-0.105980429267095	0.26902724352416424
id-1280_AU11-33_AU17-66_AU2-66_AU26-66_AU9-66	anger	-0.5398661183178514	0.21648993670799743
id-1280_AU12-100_AU14-33_AU27i-66_AU4-66	sadness	-0.06884198824187365	0.33968086303556083
id-1280_AU13-100_AU17-100_AU4-100	sadness	-0.3777251196955437	0.19837362401276756
id-1280_AU15-100_AU26-66_AU43-66	surprise	-0.0027174469042844872	-0.2798970311413021
id-1280_AU15-33_AU27i-66	surprise	-0.1240967419623249	0.2708388747936872
id-1280_AU17-66_AU43-66_AU7-33	happiness	-0.3532680975569833	0.20380851782133647
id-1280_AU20-100_AU27i-66_AU9-33	disgust	-0.4583427111893168	0.3759134884260207
id-1280_AU26-66_AU9-100	surprise	-0.28895518748891713	0.3152238408970005
id-1280_AU7-66	anger	-0.312506393992716	0.5217498056226214
id-1285_AU1-66_AU12-100_AU14-66_AU16Open-33_AU24-66	happiness	0.4121461138164806	0.5507359059349894
id-1285_AU10Open-66_AU17-100_AU9-66	anger	-0.7636025801039408	0.8777353500838894
id-1285_AU11-100_AU16Open-33_AU27i-33_AU9-100	fear	-0.4402263984940868	0.2880493718541556
id-1285_AU11-33_AU17-33_AU5-100_AU7-33	fear	0.2527225620984573	0.2092434116299055
id-1285_AU11-33_AU20-66_AU4-66	sadness	-0.41758100762504946	-0.03532680975569834
id-1285_AU11-66_AU4-33	disgust	-0.5462068277611819	-0.06703035697235067
id-1285_AU12-33_AU17-100_AU26-100_AU43-66	happiness	0.3831600135041127	0.17935149568277614
id-1285_AU12-66_AU20-100	happiness	0.2409469588465578	-0.06974780387663514
id-1285_AU15-100_AU17-33_AU7-66_AU9-33	disgust	-0.4320740577812335	0.19565617710848307
id-1285_AU16Open-100	surprise	-0.3206587347055695	0.2771795842370177
id-1285_AU16Open-33_AU5-33	fear	-0.317941287801285	0.7944003116858317
id-1285_AU24-66_AU9-66	disgust	-0.7047245638444436	0.4556252642850323
id-1285_AU26-100_AU4-66_AU7-100_AU9-33	disgust	-0.8179515181896305	0.3722902258869748
id-1285_AU26-33_AU5-100	fear	-0.2527225620984573	0.8125166243810616
id-1285_AU27i-100_AU4-33_AU6-100	surprise	-0.33968086303556083	-0.26902724352416424
id-1289_AU1-100_AU10Open-66_AU12-66_AU17-100_AU25-100	happiness	0.13315489830993985	0.6358825756025699
id-1289_AU1-100_AU12-100_AU13-100_AU17-33	happiness	0.3750076727912592	0.5326195932397594
id-1289_AU1-100_AU13-100_AU4-33	sadness	0.12228511069280193	0.1277200045013709
id-1289_AU1-66_AU12-100_AU27i-100	happiness	0.5353370401440439	0.7364281110610958
id-1289_AU10Open-100_AU4-66_AU43-33	disgust	-0.41848682325981096	0.1358723452142243
id-1289_AU10Open-33_AU2-66_AU24-66	disgust	-0.3922181698517276	0.36685533207840576
id-1289_AU10Open-66_AU15-66_AU43-100_AU7-100	disgust	-0.8596190373886593	0.6503756257587539
id-1289_AU10Open-66_AU22-66_AU43-100_AU5-33	anger	-0.7771898146253633	0.8179515181896305
id-1289_AU11-100_AU7-100	disgust	-0.7445804517739495	0.8097991774767771
id-1289_AU14-33_AU25-100_AU27i-66_AU7-33	surprise	-0.19022128329991408	0.19746780837800607
id-1289_AU17-33_AU26-66	surprise	0.038950072294744315	-0.31975291907080794
id-1289_AU2-100	surprise	0.33968086303556083	0.0815234071285346
id-1289_AU20-33_AU26-66_AU9-66	disgust	-0.6195778941768629	0.5407719339526129
id-1289_AU22-33_AU4-33_AU6-66	anger	-0.6014615814816331	0.40580540437315005
id-1289_AU4-66_AU43-66_AU6-33	anger	-0.17663404877849165	0.16032936735278475
id-1290_AU1-66_AU22-33_AU25-66	surprise	0.12862582013613236	-0.07246525078091962
id-1290_AU10Open-33_AU14-66_AU24-66	happiness	-0.1657642611613537	0.6530930726630383
id-1290_AU10Open-33_AU2-66_AU9-33	disgust	-0.7672258426429868	0.6748326478973142
id-1290_AU11-100_AU15-33	disgust	-0.2717446904284487	-0.11956766378851742
id-1290_AU11-33_AU5-66	fear	-0.6041790283859176	0.5697580342649808
id-1290_AU11-66_AU16Open-100_AU43-33_AU6-33	anger	-0.0625012787985432	-0.30163660637557804
id-1290_AU12-66_AU15-33_AU24-33	disgust	-0.06521872570282768	0.11141532307566396
id-1290_AU13-100_AU20-33_AU25-33	disgust	-0.14040142338803183	-0.2989191594712935
id-1290_AU14-66_AU16Open-100_AU27i-33	surprise	-0.26178071844607226	0.3849716447736356
id-1290_AU2-100_AU20-33_AU24-33_AU25-66_AU6-66	sadness	-0.5108800180054835	0.26359234971559525
id-1290_AU2-100_AU9-66	anger	-0.3587029913655523	0.38044256659982817
id-1290_AU20-100_AU43-100	sadness	-0.08695830093710358	-0.4809881020583541
id-1290_AU22-33	fear	-0.4483787392069404	0.17391660187420716
id-1290_AU24-100_AU9-33	anger	-0.8424085403281909	0.8451259872324756
id-1290_AU24-33_AU25-66_AU4-66	anger	-0.47011831444121627	0.09329901038043403
id-1291_AU1-100_AU14-100_AU24-66	happiness	0.4864229958669231	0.15670610481373873
id-1291_AU1-100_AU16Open-100_AU6-33	disgust	-0.23460624940322738	0.5009160460231071
id-1291_AU10Open-33_AU11-100_AU15-100	disgust	-0.8460318028672368	0.6766442791668372
id-1291_AU10Open-66_AU13-33_AU4-33_AU6-100	disgust	-0.6956664074968287	0.8261038589024841
id-1291_AU10Open-66_AU15-33_AU20-100_AU4-100	disgust	-0.3478332037484143	0.6983838544011131
id-1291_AU10Open-66_AU22-66_AU27i-66_AU9-100	disgust	-0.7128769045572971	0.5625115091868889
id-1291_AU12-33_AU17-100_AU5-66	happiness	0.19565617710848304	0.2835202936803481
id-1291_AU13-66_AU7-33_AU9-66	anger	-0.7799072615296476	0.6440349163154233
id-1291_AU14-100_AU15-66	happiness	-0.3478332037484143	-0.14945957973564675
id-1291_AU14-33_AU7-33	happiness	-0.15036539537040824	0.21014922726466698
id-1291_AU15-100_AU22-66	sadness	0.2472876682898883	0.2880493718541556
id-1291_AU15-66_AU20-66_AU7-100	sadness	-0.3106947627231931	-0.004529078173807451
id-1291_AU17-33_AU24-66	sadness	-0.4103344825469576	-0.08695830093710358
id-1291_AU2-66_AU43-100_AU9-100	disgust	-0.3641378851741212	0.3858774604083972
id-1291_AU20-33_AU24-100_AU25-33_AU27i-100	surprise	-0.46015434245883985	0.11594440124947143
id-1291_AU4-100_AU43-33_AU7-66	surprise	-0.4737415769802622	0.4447554766678943
id-1293_AU1-100_AU12-33_AU13-33_AU22-100	happiness	0.4048995887383886	0.011775603251899441
id-1293_AU1-33_AU22-33_AU27i-100	surprise	-0.4266391639726644	0.27355632169797167
id-1293_AU1-33_AU27i-100_AU43-100_AU6-66	surprise	-0.0054348938085689745	-0.9728459917338464
id-1293_AU10Open-100_AU11-33_AU14-33_AU22-33_AU27i-33	surprise	-0.21739575234275896	-0.23370043376846586
id-1293_AU10Open-66_AU26-100_AU27i-66_AU6-100	surprise	-0.6277302348897165	0.12228511069280193
id-1293_AU13-100	happiness	-0.28080284677606365	0.0208337595995144
id-1293_AU14-33_AU15-33_AU43-66	sadness	0.04347915046855179	0.29891915947129355
id-1293_AU15-33_AU17-100_AU27i-33_AU7-100	surprise	-0.05163149118140525	-0.3288110754184229
id-1293_AU17-66_AU22-100_AU26-100_AU5-100	fear	-0.524467252526906	0.7500153455825184
id-1293_AU2-33_AU25-33_AU7-100	surprise	0.11685021688423293	0.11141532307566396
id-1293_AU2-66_AU22-33_AU26-66_AU9-66	anger	-0.6911373293230212	0.52084398998786
id-1293_AU22-100_AU24-33	sadness	-0.2282655399598969	-0.30163660637557804
id-1293_AU22-66_AU25-100_AU5-33_AU9-33	anger	-0.8097991774767772	0.7636025801039409
id-1293_AU24-33_AU27i-33_AU4-33	surprise	-0.4538136330155093	-0.21467830543847446
id-1293_AU6-33_AU7-66	disgust	0.201091070917052	0.1250025575970864
id-1294_AU10Open-33_AU7-100	disgust	-0.6675861228192222	0.18116312695229916
id-1294_AU10Open-66_AU27i-66_AU43-33_AU7-66	surprise	-0.3097889470884315	-0.29891915947129355
id-1294_AU11-100_AU2-100_AU24-33	sadness	-0.2663097966198797	-0.22645390869037393
id-1294_AU11-33_AU14-33_AU17-33_AU4-100	happiness	0.11685021688423293	0.21105504289942847
id-1294_AU11-66_AU20-33_AU25-33	happiness	0.15398865790945426	-0.004529078173807428
id-1294_AU11-66_AU43-33_AU5-33	happiness	-0.4764590238845467	-0.050725675546643735
id-1294_AU12-100_AU24-66_AU27i-33	surprise	-0.14674213283136228	-0.1032629823628105
id-1294_AU12-33_AU13-33_AU15-100_AU22-33	happiness	0.29710752820177055	-0.20833759599514398
id-1294_AU13-100_AU2-66_AU6-33	happiness	0.1250025575970864	0.3179412878012849
id-1294_AU13-33	happiness	0.2554400090027418	0.1440246859270778
id-1294_AU13-33_AU26-33_AU27i-100_AU9-66	surprise	0.2472876682898883	0.2581574559070263
id-1294_AU13-66_AU15-33_AU24-100_AU4-66	sadness	-0.6195778941768629	-0.030797731581890874
id-1294_AU15-66_AU2-66_AU6-100	sadness	-0.2907668187584401	0.4510961861112248
id-1294_AU16Open-100_AU20-33_AU43-33	fear	-0.4347915046855179	0.26359234971559525
id-1294_AU16Open-66_AU7-100	sadness	0.1657642611613537	0.30707150018414703
id-1295_AU1-100_AU16Open-100_AU24-33_AU4-100	sadness	-0.4918578896754921	0.3260936285141384
id-1295_AU1-33_AU14-33_AU6-66	sadness	0.17935149568277614	0.3179412878012849
id-1295_AU1-33_AU16Open-100_AU22-66_AU4-33	sadness	-0.13858979211850886	0.11956766378851742
id-1295_AU10Open-33_AU11-66_AU17-33_AU5-100	disgust	-0.28533192494987114	0.3532680975569833
id-1295_AU10Open-66_AU20-66_AU27i-66	anger	-0.7282757703482425	0.5760987437083112
id-1295_AU11-33_AU12-100_AU13-100_AU20-33_AU9-66	anger	-0.7962119429553547	0.7590735019301333
id-1295_AU11-66_AU13-66_AU17-33_AU9-66	anger	-0.28533192494987114	0.3559855444612677
id-1295_AU11-66_AU24-66_AU43-100_AU6-33	disgust	-0.22373646178608944	-0.20109107091705206
id-1295_AU12-33_AU2-66_AU27i-66	happiness	0.2608749028113107	0.4103344825469576
id-1295_AU12-66_AU17-66_AU25-66_AU9-100	anger	-0.6684919384539837	0.8097991774767771
id-1295_AU13-33_AU5-66	sadness	0.09511064164995704	-0.19565617710848307
id-1295_AU15-66_AU17-33_AU20-33_AU25-66	sadness	-0.07337106641568114	-0.3369634161312764
id-1295_AU22-66_AU4-100	anger	-0.44566129230265583	0.3777251196955437
id-1295_AU24-100_AU25-100	happiness	-0.03351517848617533	-0.1630468142570692
id-1295_AU24-100_AU27i-33	surprise	-0.3369634161312764	0.09420482601519553
id-1296_AU1-33_AU14-66_AU15-66_AU5-100	surprise	0.2418527744813193	0.3179412878012849
id-1296_AU1-66_AU11-33	disgust	-0.42935661087694893	-0.31341220962747757
id-1296_AU1-66_AU17-100_AU27i-33_AU4-66_AU5-100	sadness	-0.526278883796429	0.030797731581890846
id-1296_AU11-33_AU22-66_AU25-33	disgust	-0.2282655399598969	-0.11413276997994845
id-1296_AU11-66_AU26-66_AU4-66_AU6-100	surprise	-0.831538752711053	-0.19293873020419855
id-1296_AU12-100_AU14-66_AU17-100	happiness	0.5380544870483285	0.3940298011212506
id-1296_AU12-100_AU9-33	anger	-0.7681316582777482	0.6059906596554406
id-1296_AU12-66_AU6-66	happiness	0.23007717122941992	0.25815745590702627
id-1296_AU13-66_AU14-100_AU17-66	happiness	0.36685533207840576	0.2255480930556124
id-1296_AU14-66_AU4-66_AU43-100_AU6-66	disgust	0.40489958873838855	0.21196085853419
id-1296_AU15-66_AU24-66	sadness	-0.6032732127511561	-0.14674213283136228
id-1296_AU16Open-100_AU17-100_AU27i-33	surprise	-0.3587029913655523	0.3885949073126817
id-1296_AU17-66_AU26-66_AU4-66	sadness	-0.44656710793741733	0.15398865790945426
id-1296_AU22-33_AU24-100_AU7-33_AU9-100	sadness	-0.2907668187584401	-0.1440246859270778
id-1296_AU22-66_AU24-66_AU25-66_AU5-66_AU6-100	fear	-0.4583427111893168	0.46377760499788573
id-1297_AU1-100_AU11-33_AU14-33_AU24-66	anger	-0.04891404427712077	-0.3614204382698367
id-1297_AU1-66_AU11-66	fear	-0.5135974649097681	0.2472876682898883
id-1297_AU10Open-100_AU13-100_AU16Open-100_AU22-66_AU25-100	anger	-0.5416777495873744	0.8052700993029696
id-1297_AU10Open-100_AU6-100	anger	-0.7318990328872884	0.723746692174435
id-1297_AU10Open-66_AU5-66_AU9-100	anger	-0.8261038589024841	0.8424085403281909
id-1297_AU11-100_AU12-66_AU4-33_AU6-33	disgust	-0.2907668187584401	0.4728357613455008
id-1297_AU11-100_AU24-33	disgust	-0.7355222954263345	0.43388568905075636
id-1297_AU13-100_AU20-66_AU5-100_AU6-100	anger	0.3695727789826902	0.2581574559070263
id-1297_AU13-66_AU7-33_AU9-33	anger	-0.6549047039325613	0.7636025801039408
id-1297_AU14-66_AU16Open-33_AU25-100_AU26-100	disgust	-0.8858876907967428	0.8723004562753204
id-1297_AU14-66_AU25-100	happiness	0.3342459692269919	0.19837362401276756
id-1297_AU2-66_AU22-66	happiness	0.1449305015618393	0.11956766378851742
id-1297_AU20-33_AU22-33_AU26-66	disgust	0.418486823259811	0.15761192044850025
id-1297_AU22-66_AU9-100	anger	-0.7282757703482424	0.7581676862953719
id-1302_AU1-100_AU11-66_AU13-33_AU24-33	surprise	-0.4538136330155093	0.11956766378851742
id-1302_AU1-33_AU14-100_AU27i-100_AU9-100	fear	0.04619659737283628	0.3885949073126817
id-1302_AU1-33_AU22-100	surprise	-0.16032936735278475	0.4538136330155093
id-1302_AU1-33_AU22-33_AU24-66_AU43-100_AU9-66	disgust	-0.5697580342649807	-0.09692227291947998
id-1302_AU10Open-33_AU14-100_AU24-33_AU43-100	disgust	-0.26359234971559525	0.3614204382698367
id-1302_AU12-66_AU43-33	happiness	0.3505506506526989	0.2092434116299055
id-1302_AU13-66_AU22-33	happiness	-0.4619659737283627	0.09511064164995704
id-1302_AU14-100_AU17-33_AU26-66_AU9-33	anger	-0.7916828647815471	0.7762839989906017
id-1302_AU14-66_AU27i-33	surprise	-0.2554400090027418	0.36685533207840576
id-1302_AU15-100_AU4-100_AU5-66_AU9-100	anger	-0.7581676862953719	0.7445804517739495
id-1302_AU15-66_AU24-100_AU25-100_AU43-33	sadness	-0.50272767729263	-0.23188880249894286
id-1302_AU17-66_AU27i-100_AU4-100_AU6-33_AU7-100	sadness	-0.7174059827311046	0.3206587347055695
id-1302_AU2-33_AU43-66	surprise	0.6983838544011131	0.1711991549699227
id-1302_AU26-100	surprise	-0.15761192044850025	0.2418527744813193
id-1306_AU1-66_AU11-100_AU16Open-66_AU24-66	surprise	-0.13315489830993985	0.201091070917052
id-1306_AU1-66_AU27i-33	surprise	-0.31522384089700045	0.3423983099398454
id-1306_AU11-33_AU16Open-66	happiness	-0.21920738361228195	-0.054348938085689746
id-1306_AU11-33_AU6-66	anger	-0.3097889470884315	0.7663200270082253
id-1306_AU12-100_AU14-33_AU17-33_AU27i-33	surprise	-0.2201131992470434	0.3722902258869748
id-1306_AU12-100_AU26-66_AU4-100_AU5-66	surprise	-0.3777251196955437	0.6956664074968286
id-1306_AU15-66_AU26-66_AU5-66	fear	-0.41305192945124203	0.8179515181896305
id-1306_AU15-66_AU27i-66_AU43-33	surprise	-0.14130723902279332	0.13315489830993985
id-1306_AU16Open-33_AU17-100_AU22-66_AU4-100	anger	-0.3777251196955437	0.15761192044850025
id-1306_AU16Open-66_AU17-33_AU26-100	surprise	-0.13496652957946287	0.24275859011608084
id-1306_AU16Open-66_AU2-33_AU5-33_AU6-100	disgust	-0.18116312695229916	0.12681418886660933
id-1306_AU17-100_AU5-66	anger	-0.5199381743530985	0.5770045593430728
